"ENTREZID","SYMBOL","84.1_DOX_0.5_3","84.1_VEH_0.5_3","17.3_DOX_0.5_3","90.1_DOX_0.5_3","90.1_VEH_0.5_3","75.1_DOX_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_DOX_0.5_3","78.1_VEH_0.5_3","87.1_DOX_0.5_3","87.1_VEH_0.5_3"
5872,"RAB13",5.48893263,5.619418044,5.316164017,5.198303289,5.204989125,5.346004845,5.217594043,5.26067125,5.737345587,5.52553646,5.956527465,5.927857372
6232,"RPS27",3.640578631,3.922865391,3.794930035,4.316792381,4.064473059,3.915359152,3.636428296,3.814190737,4.286232352,4.039235175,3.865473259,3.95632518
7170,"TPM3",7.271768071,7.467566525,7.230875884,7.371999748,7.207415384,6.767141084,6.884621316,6.63092246,6.917998604,7.071209708,7.185506996,7.352675706
25912,"C1orf43",6.947719002,7.016776383,7.030445368,7.440103658,7.414750985,7.130657122,6.987904269,6.893363796,6.845249444,6.880195704,7.092437311,7.231093718
9898,"UBAP2L",7.440943701,7.439541073,7.464901561,7.645209982,7.621242588,7.460433912,7.450747703,7.616453273,7.574617352,7.646265574,7.396378215,7.3330431
10456,"HAX1",5.768770572,5.761257216,5.997294483,6.263024238,6.153890731,5.866424192,5.887225113,5.661437367,5.991574127,5.751254454,5.876117675,5.953274312
89872,"AQP10",4.168395465,3.950056162,4.430541682,4.750777208,4.588877886,3.791298886,4.398869706,4.011503954,3.992365606,3.642005962,4.445559107,4.365796703
57198,"ATP8B2",6.672789399,6.705067243,6.593004243,6.405285104,6.142502665,5.892084559,6.56785253,6.217524627,6.222860576,6.391257783,6.321606444,5.894350141
3570,"IL6R",4.318210607,4.419542707,3.068921089,3.497566805,3.759169418,2.416457601,4.520993591,3.662303036,2.434332239,3.129773779,2.791671729,2.949197289
55585,"UBE2Q1",6.150763307,6.158610082,5.991083413,6.350052464,6.341869786,6.11819935,6.262683049,6.142960558,5.966267709,6.270738523,6.295344152,6.321013237
103,"ADAR",7.139390798,7.20629975,6.794043292,7.028821818,7.062067605,6.602038435,6.903898355,6.910322137,6.941996331,7.25969167,6.885017265,6.991447021
3782,"KCNN3",1.010939123,1.235515998,1.39426217,0.389281983,0.152582289,0.429844718,1.361897361,1.050833662,0.431344524,0.368458217,-0.03171595,-0.44413537
10654,"PMVK",3.890715129,4.13202261,4.516082604,4.673801437,4.565190821,4.623031505,4.482602703,4.31977445,4.872043937,4.519925027,4.998938764,4.860385536
57326,"PBXIP1",8.30038844,8.193614879,8.421245039,7.86142369,7.799310072,8.022781836,8.117436525,8.010916584,8.288406428,8.134151883,8.362019107,8.07696223
90780,"PYGO2",4.942150689,5.192930483,4.452407087,5.300723083,5.378108837,4.953677894,5.10951686,4.985673698,4.942946597,5.223319355,5.130804963,5.388795217
101928120,"LOC101928120",0.083422973,-0.822293771,-1.034959196,0.540473818,-0.083747135,-0.279960545,0.195601982,0.240607562,0.036751663,0.165277098,0.855157095,-0.44413537
6464,"SHC1",7.451639518,7.463798219,7.548063438,7.192863685,7.106702476,6.539479182,7.291287395,6.652584791,6.911383892,7.100030502,6.995420893,7.14179791
1163,"CKS1B",3.560351439,3.56311452,3.491272124,3.615812716,3.394646081,4.069496138,3.076348339,3.504484177,3.573496027,3.148289493,3.676147266,3.715167067
80308,"FLAD1",4.882910368,4.961327466,5.090751402,5.349329416,5.180699073,4.868989644,4.992682816,4.799177034,4.996012152,4.968486247,5.360028671,5.072407677
51043,"ZBTB7B",4.567733315,4.446524225,3.828759037,4.456467943,4.689340766,3.818318099,4.900383576,4.349921285,4.077552357,4.450750384,3.989786522,4.67167061
8751,"ADAM15",5.994167467,6.002430825,6.100140741,5.742803638,5.504472198,5.101230511,5.566930807,4.808856077,5.4949207,5.34869799,5.637231464,5.320446157
1945,"EFNA4",2.752207587,2.871449899,3.068921089,3.693171956,2.937673893,2.906490481,2.959225339,2.368524547,3.426606242,2.853328598,3.194416407,2.314119389
1944,"EFNA3",-1.007648507,0.117644634,-0.290993347,0.879972363,0.788591615,-0.169666911,-0.198993556,-1.211507227,0.275239281,-0.253722059,0.091798839,-0.277193713
1942,"EFNA1",5.085196488,5.213272779,3.441121728,4.18526602,4.29178469,4.715760907,5.279977582,4.767264007,4.143008957,4.582534192,3.666244557,4.177338307
55974,"SLC50A1",4.362253921,4.480489393,3.850878903,4.169883389,4.130521602,3.375322095,3.964834424,3.456029668,3.906273885,3.876631123,4.203432104,4.09599717
54344,"DPM3",3.140371622,2.860026999,3.505286338,3.850999292,3.771050622,3.721450454,3.661640465,3.272346409,3.612080064,3.393061587,3.945438923,3.952128894
200185,"KRTCAP2",4.529614709,4.8003279,4.716109308,5.057032967,5.304400022,4.511567032,4.686743529,4.379451038,4.799865323,4.709528911,4.74274282,4.934576086
80128,"TRIM46",2.811174928,2.728016793,0.714234642,1.185528006,2.028122998,-0.672748607,1.392338625,0.762893229,0.526756271,1.873910277,-0.670043392,1.819787406
4582,"MUC1",3.149540526,2.959716219,2.800009043,3.428148376,3.491181083,2.451396948,2.300711441,2.517623886,2.292210312,2.061437397,3.152469552,3.03104962
7059,"THBS3",5.904941849,5.742717278,5.147702021,4.867416577,4.933545769,3.538573692,4.674409947,3.934017367,4.603207809,4.843390274,5.576402479,5.502204632
4580,"MTX1",3.923155193,3.703944843,3.566718298,4.288583036,4.328428631,3.437637049,3.649089455,3.215263591,3.481225257,3.505049009,3.771606321,3.878858704
2630,"GBA1LP",4.931559081,4.884482514,4.645101046,4.044757575,3.985089975,3.927818443,4.507151182,3.77027951,4.3065403,4.284939085,4.318547158,4.311143007
2629,"GBA1",7.096772584,7.080912335,6.994259446,6.402819875,6.463091383,6.131725727,6.768301487,6.185375969,6.621048604,6.539774697,6.59062528,6.420044244
10712,"ENTREP3",5.087583685,5.158375974,4.809427341,5.239411014,5.508026272,4.683060729,5.024613318,4.688187698,4.804632578,5.085998506,4.554256623,5.07626875
10067,"SCAMP3",6.19903173,6.278223562,6.522405408,6.30499579,6.335882889,6.260440849,6.456113872,6.076402704,6.022595407,5.923728166,6.015243395,5.884474665
1196,"CLK2",5.69554073,5.812528994,5.095391103,5.441888985,5.414544659,5.286781041,5.538291411,5.150798419,5.462105421,5.314266272,5.421661171,5.294163932
57657,"HCN3",2.811174928,2.848512934,2.844784894,2.949565087,2.850774081,2.760889877,2.69190309,2.726094082,2.876029651,2.621191857,3.319731972,2.402887188
2224,"FDPS",6.406387999,6.435602155,6.555613541,6.566686959,6.431623681,6.334836234,6.375552062,6.152494558,6.200426711,5.907515461,6.44908294,6.397846179
23623,"RUSC1",4.621440296,4.672295409,4.616335164,5.284745299,4.885169657,4.448111306,4.244738725,4.203511758,4.761149332,4.629418552,5.39492664,5.11807223
55870,"ASH1L",6.382283821,6.465117849,6.032800726,5.972944157,6.342865191,6.340671977,6.776258632,6.816283916,5.945913813,6.589740566,5.977701321,6.286432408
645676,"ASH1L-AS1",1.676170404,1.235515998,1.166295465,1.560604226,1.7684697,2.056849465,1.392338625,1.963124235,1.922844867,2.001596415,1.470312204,1.891664749
55154,"MSTO1",4.305961711,4.431168058,3.83432088,3.796950735,4.245695601,3.994485159,4.424871975,4.188760755,4.05772132,4.370225545,3.705453976,4.397004612
55249,"YY1AP1",5.535139952,5.604093613,5.509332732,5.80760322,5.893543238,5.721878741,5.747033074,5.969350035,5.657905414,5.806216,5.845729744,5.72883394
7818,"DAP3",6.937830026,6.84924439,7.208564834,6.969531774,7.011632665,7.10893742,7.00524237,6.906382983,7.118920745,6.975301226,6.973001906,6.930897514
100129405,"MSTO2P",4.350374836,4.232887614,3.996892349,3.725096865,4.069292413,3.870884254,4.232171415,3.994640792,3.901831436,4.198740425,3.676147266,3.935220621
54856,"GON4L",5.671872571,5.709687792,5.187357645,5.255895941,5.511571612,5.160499618,5.596647699,5.468833523,5.161239808,5.67508762,5.119962675,5.328562121
23208,"SYT11",5.161960243,5.113384237,3.059454047,5.126411318,5.21372145,3.988550256,2.728155286,4.253983964,3.539582276,3.837231815,3.83043074,3.918111831
6016,"RIT1",5.981387131,6.035810227,5.614894832,5.644673819,5.648293538,6.104544952,5.875151097,6.050119993,5.58357566,5.764817446,5.504583129,5.68904333
22889,"KHDC4",6.136999732,6.024343007,5.981089744,6.072468556,6.007153216,5.900010718,6.110782306,5.827764317,5.904323746,5.800374157,6.048025113,5.767556487
9181,"ARHGEF2",6.340859562,6.289976316,5.483017995,6.396225262,6.591757898,6.383138072,6.512631775,6.79756865,5.966267709,6.388339979,5.814687945,6.342012323
6746,"SSR2",7.388663787,7.363211019,7.267824826,7.408503016,7.371020209,7.019361004,7.203884326,6.824657041,7.260539616,7.068174163,7.217645582,7.134409647
56893,"UBQLN4",5.459743789,5.492007338,5.421532151,5.70728215,5.49375714,5.163136668,5.531469295,5.118083547,5.331112671,5.415190083,5.515655552,5.451081478
28956,"LAMTOR2",4.260137789,4.28079327,4.580379661,4.716777727,4.750629821,4.671993861,4.309975833,4.346602577,4.785468306,4.487571155,5.081359834,4.893587865
92312,"MEX3A",5.526368111,5.541114319,4.954384099,5.625066976,5.957327684,5.449004397,5.551839621,6.121761306,5.428526325,6.03238533,4.749793268,5.045086902
4000,"LMNA",8.660306438,8.633828249,8.799087089,8.943130062,8.854120858,8.70113681,8.812819518,8.614347722,8.700928895,8.53790849,8.957336678,8.881426836
64218,"SEMA4A",1.334097919,0.117644634,1.897720181,1.607032487,1.421761728,1.259446443,1.852636661,1.083098428,1.348824882,1.851485726,1.776792109,0.9981257
9673,"SLC25A44",4.768543014,4.985183008,4.716109308,5.302487518,5.074444025,4.826369878,4.939561655,4.870234905,4.907930796,4.986606346,5.30684294,5.056859215
11243,"PMF1",3.73496897,3.703944843,3.941278956,4.361487764,4.130521602,4.399736519,3.843392417,4.116557007,4.258702615,3.661472602,4.122454487,4.324190212
79957,"PAQR6",4.036225768,3.960790584,4.536698191,4.569223327,4.673602853,3.728589454,4.154377973,3.745294222,3.954258736,3.742918623,4.827379283,3.977125455
23381,"SMG5",7.690233002,7.749930783,7.913508434,7.924654032,7.94506838,7.85840821,8.063184693,7.900958607,8.012133807,7.957747475,7.674720432,7.709414806
84283,"TMEM79",2.531513576,2.451850881,2.270211057,2.39646454,2.39352988,2.033980595,2.495572548,2.301545057,2.134542352,2.261787552,2.296648048,2.451262466
112770,"GLMP",5.887237292,5.816966698,5.714765264,5.701944525,5.708226875,5.286781041,5.531469295,5.190212813,5.777909568,5.66064991,5.605195173,5.591244942
7203,"CCT3",8.153175268,8.193045971,8.110298241,8.178726905,8.16699932,8.010753496,8.063480303,7.90575845,8.191409756,8.012780317,8.20029931,8.188407382
4209,"MEF2D",6.345853848,6.343249213,6.40677686,6.768465792,6.778439497,6.81151979,6.765397064,6.918168324,6.644504825,6.794628453,6.290517398,6.588339161
128239,"IQGAP3",5.132205681,4.909631856,5.196023913,4.58959855,4.429342678,5.030784372,4.931810691,5.100458825,5.181540233,4.635993651,4.825155904,4.716891743
128240,"NAXE",5.418619786,5.569445058,5.84720341,5.975158319,5.871639304,5.909464984,5.565261783,5.409635565,5.869483915,5.769310255,6.116898587,6.128984372
54865,"GPATCH4",4.735434764,4.94520177,4.509144754,4.946278003,4.925594895,4.66828596,4.796092157,4.497869171,4.498238761,4.616177769,5.012681159,4.891397991
60484,"HAPLN2",-0.361337461,-0.328443195,0.264876769,0.540473818,0.834607576,0.028451299,0.050445109,0.182228988,-0.710952251,0.011954661,0.205567929,0.190032312
63827,"BCAN",-0.586388484,-0.977586097,-1.034959196,0.159366235,1.005263498,-1.21421591,-0.500765296,-0.928164975,-0.606001612,-0.354391635,-0.670043392,0.299782909
10763,"NES",10.18699652,10.11061746,10.69337507,10.21562878,10.17032804,10.45593064,10.69695649,10.57524437,10.20877991,10.10212023,10.0482858,10.0085892
1382,"CRABP2",3.640578631,3.861178196,3.73077166,5.683105773,5.558600034,5.670906835,3.364329499,5.509466344,6.470940041,6.227856615,6.149251899,6.134549963
81875,"ISG20L2",4.5914765,4.70138956,4.031198123,4.848217243,5.018230051,4.611492556,4.815878859,4.656374892,4.474502489,4.779497104,4.521674966,4.897957664
51093,"METTL25B",4.016315708,3.591020631,3.920512319,4.166011966,4.144289863,3.934007969,3.661640465,3.977578189,3.892905288,3.842926593,4.040498165,3.78288825
79590,"MRPL24",4.689026638,4.754794005,4.803768506,4.654589102,4.602240763,5.067845336,4.58828084,4.680300021,4.874313209,4.626119732,4.901004915,4.9785639
3068,"HDGF",6.943112581,7.040372248,7.167844716,7.518482542,7.448435699,7.409704212,7.246686518,7.401802917,7.602945332,7.391337061,7.325789973,7.48054918
5546,"PRCC",5.812720746,5.964265516,5.629363833,6.131231837,6.184196916,5.9405391,6.022310407,6.02438844,5.87968567,6.037360845,5.958557464,6.276397992
375033,"PEAR1",2.867826439,2.357522631,1.918815095,2.003951498,1.7684697,0.429844718,1.092044814,0.638144802,0.780122091,1.78204167,0.501277513,1.122833818
9826,"ARHGEF11",6.116104993,6.126792413,5.920936313,5.812564551,5.981816672,6.133071416,6.221949685,6.373227676,6.02157204,6.314433515,5.717341874,6.068242457
2117,"ETV3",5.106540378,5.2177546,4.704008422,5.318271075,5.153725921,4.94144088,5.167870423,5.188360154,5.045182064,5.475089757,5.243319079,5.047055637
55243,"KIRREL1",7.946125845,7.962464866,7.209100079,7.130162865,7.302577685,6.992923651,7.419218567,7.416121735,7.159958042,7.629477181,6.997396934,7.457050223
912,"CD1D",-0.469479103,0.263501719,0.197423222,0.159366235,0.223474235,1.219465484,-0.198993556,0.762893229,0.818338906,0.430288261,-0.573018626,-1.253497931
3428,"IFI16",3.44593203,3.460959541,2.718143239,2.152214923,2.497307284,3.34776908,2.564028002,3.443657419,4.069652624,3.968061084,3.064729563,3.305572226
54935,"DUSP23",1.931371062,1.55178121,1.667842134,3.111306808,2.78198198,2.583261408,1.958152311,2.187456765,2.946741416,2.647462375,2.854068285,2.83533554
8407,"TAGLN2",7.03007724,7.18184959,7.093261231,7.017586871,6.854393832,5.637161853,6.817503759,5.781815352,5.997831975,6.460497515,6.74384681,7.061780286
57549,"IGSF9",5.041537377,5.07931086,5.302184148,4.907386069,4.885169657,4.404201869,5.617735495,4.363120296,3.795686944,4.063826872,3.70061068,3.78288825
93183,"PIGM",5.287708766,5.204267151,4.225723563,4.518508539,4.933545769,4.754746717,5.200492562,5.000531305,4.77821556,5.165411087,4.738023306,4.951491871
93185,"IGSF8",5.356629415,5.167671734,5.361166787,5.126411318,4.995622905,4.881854084,5.156830369,4.536247568,4.835241575,4.602814338,4.942621506,4.711936603
477,"ATP1A2",6.323748491,5.877702508,7.098470793,6.631291133,6.651627491,7.705346496,6.935249824,7.650158529,6.036846852,5.822160158,7.094284921,6.876578959
844,"CASQ1",4.571149216,4.612285461,5.676571922,5.018906385,4.990550621,5.929739128,5.391552323,5.693139952,5.417676058,4.996859415,5.743478907,5.71404077
8682,"PEA15",8.071414247,8.108688047,8.047338227,8.273754046,8.164467957,8.12978553,7.92523452,8.013273195,8.249600247,8.14312293,8.672345314,8.840864856
50717,"DCAF8",7.001245532,7.021910993,7.188076961,6.820496522,6.889560475,7.115760018,7.143087491,7.213332698,7.238688476,7.197153092,7.110807796,7.075348189
5824,"PEX19",5.71728609,5.790133383,5.785377722,5.904888052,6.032052469,6.229322582,5.744085472,6.125638958,6.182225015,6.147302991,6.081010515,6.114036965
1314,"COPA",8.228388348,8.286941136,8.322796092,8.366074102,8.294663065,8.252798078,8.246974283,8.372075736,8.326610443,8.401783116,8.335707976,8.204813654
474338,"SUMO1P3",3.392871032,3.604773841,3.60626619,3.534069168,3.51257008,3.663029883,3.51025825,3.56284978,3.847426857,3.808415776,3.843671631,3.89643652
23385,"NCSTN",8.00382397,7.919778458,8.145398654,7.828737988,7.729480017,7.507885086,7.811921521,7.652176183,7.829181061,7.651142518,8.013993406,7.718399144
57216,"VANGL2",5.646191082,5.634581407,5.627763314,5.564595087,5.633726537,5.750216864,5.842450801,6.063321199,5.9545189,6.141538369,5.000909996,5.14773154
55600,"ITLN1",1.050633859,1.086649373,1.509989916,0.389281983,0.291045204,1.136017774,1.128668515,1.262859186,1.374702364,0.654090995,0.587757157,0.861608875
50848,"F11R",6.685452705,6.52058454,6.405843314,6.622136288,6.638716333,6.159724909,6.559493391,6.225676921,7.308736965,7.450350504,6.707492576,6.45901198
100131187,"TSTD1",3.229539413,3.258341415,2.877477764,2.940528595,2.620625544,3.791298886,2.886238197,3.30690924,4.16170897,3.540526298,4.067083627,3.739719733
7391,"USF1",4.960500931,4.966662891,4.619559844,4.973113264,4.82089703,5.084634492,5.031882606,4.749783122,5.365396051,5.130913738,5.234968918,5.041141353
126823,"KLHDC9",1.952479816,1.523097974,1.39426217,1.716958981,1.987964515,2.325217677,1.479988385,2.457360289,2.119316276,2.539382042,2.217486029,2.750890156
5202,"PFDN2",4.457617448,4.598604012,4.713093589,4.973113264,4.970081245,4.819699783,4.591564212,4.395598991,4.664807576,4.655541038,4.89677646,4.779806081
4817,"NIT1",4.991425455,4.953287148,4.894414365,4.618215723,4.829444591,4.907243859,4.835397851,4.747268472,5.033045799,4.907293719,4.858152085,4.784533884
9191,"DEDD",4.942150689,5.008650497,4.593558303,5.1224213,5.153725921,4.812998707,4.960029586,4.839871883,4.958002758,5.112172211,4.960964336,5.050985066
51506,"UFC1",5.258344058,5.374493459,5.634154765,5.637701925,5.468441443,5.555211393,5.457819087,5.190212813,5.624593111,5.53963164,5.598701654,5.601998301
27005,"USP21",4.318210607,4.17874622,3.484213634,3.786902415,4.171438359,3.472073246,4.321886056,3.938433116,3.617508787,4.158204623,3.463896278,4.25433706
5498,"PPOX",4.251647503,4.246111343,4.217234397,3.96679082,3.979980456,4.058206807,4.321886056,3.709571528,4.313246584,4.472955422,4.220450234,4.04961708
8703,"B4GALT3",5.397609674,5.499388764,5.502362267,5.59514785,5.548280956,5.317880644,5.612896367,5.114185508,5.46361333,5.374484578,5.162851337,5.174994056
4720,"NDUFS2",7.908476716,7.891304198,8.276049914,8.332142602,8.310777429,8.272165108,8.095054896,8.021361072,8.109981088,7.987295052,8.344467093,8.161853838
84134,"TOMM40L",4.439042374,4.520944962,4.225723563,4.533610604,4.641602429,4.182988124,4.813068748,4.028172284,4.18383366,4.443272102,4.324855756,4.741415322
6391,"SDHC",5.320552495,5.348162449,5.749031915,5.762166318,5.681721898,5.805275972,5.616124255,5.570482494,5.732350328,5.594674338,5.898495815,5.804103165
257177,"CFAP126",1.427514835,2.109998662,2.380765816,2.42265973,2.453742023,2.614426761,2.704088653,2.715841518,2.332379827,2.647462375,2.270740359,2.041381814
3310,"HSPA6",1.163557698,-0.682104625,1.300935605,3.189668416,3.554419632,0.282404004,2.564028002,-0.691439995,0.329173094,1.134521839,1.195276472,2.233428092
11266,"DUSP12",3.620936198,3.678158626,2.961201328,3.821769547,3.851587181,3.749796909,3.610767676,3.504484177,3.573496027,3.742918623,3.610530225,3.796995408
22926,"ATF6",7.055907914,7.03720608,6.949475002,6.356011727,6.477665521,6.599120139,6.854872502,6.876203744,6.823100799,6.778375366,6.683146567,6.526888744
25903,"OLFML2B",0.884848483,0.574300586,0.052247139,0.095668173,-0.366522339,1.810000089,-0.110967552,1.145540719,0.961821656,1.171199262,-0.573018626,-0.632953762
9722,"NOS1AP",1.843704919,1.968243987,1.453286139,1.330929737,2.086339514,2.760889877,2.590525861,3.629907783,3.062714551,2.86457013,1.739499022,2.300980371
400793,"C1orf226",2.995349361,3.430392688,2.565995572,2.683198544,3.425042975,3.338466551,3.341108972,4.092984069,3.297276339,3.628880726,3.010970221,3.638897763
127933,"UHMK1",6.450641671,6.513311039,6.468881371,6.367014042,6.201860248,6.040014635,6.207042318,6.078404756,6.27617833,6.285451055,6.374260448,6.36744468
6675,"UAP1",4.832563764,4.955972236,4.60336388,4.925818823,4.711089348,4.580263061,4.555029464,4.439874751,4.362574018,4.512797721,4.61729224,4.840091059
4921,"DDR2",4.230200583,4.127265932,3.682251094,2.683198544,2.828205896,3.159867559,3.848890615,3.557118336,2.672019167,3.41616531,3.573921584,3.496322176
51478,"HSD17B7",2.752207587,2.789522501,2.270211057,3.197275472,2.758302512,2.567422575,2.716172153,2.641957968,2.661546024,2.539382042,2.880005082,3.054726364
5999,"RGS4",5.352665132,5.272633303,4.716109308,3.761471092,4.631862234,4.552371467,5.960163583,5.066568543,3.706802413,5.130913738,3.411508241,4.789246244
8490,"RGS5",7.480537069,7.592321032,8.483849159,7.780811294,7.638369889,8.559944755,7.968179864,8.510113033,8.605294887,8.555139887,7.743147782,7.801799483
83540,"NUF2",3.607691077,3.240832676,2.644074177,2.75711643,2.937673893,3.857921182,3.158344558,3.688754268,3.382647427,2.886793775,3.010970221,3.245116138
5087,"PBX1",6.567270598,6.794040913,6.352576432,6.963968288,7.078893246,7.558840437,6.573675241,7.742695412,7.261840219,7.30061692,6.472712198,7.040692202
6258,"RXRG",0.53908415,0.457887133,2.656686124,2.300844007,2.330694865,2.598928238,2.363519242,2.202221039,2.801672608,2.311922839,3.319731972,3.265550954
