"ENTREZID","SYMBOL","17.3_CX.5461_0.5_3","84.1_CX.5461_0.5_3","84.1_VEH_0.5_3","90.1_CX.5461_0.5_3","90.1_VEH_0.5_3","75.1_CX.5461_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_CX.5461_0.5_3","78.1_VEH_0.5_3","87.1_CX.5461_0.5_3","87.1_VEH_0.5_3"
1188,"CLCNKB",2.479587573,2.93028324,2.52600428,3.107222905,3.347815085,3.459484383,2.763518817,3.320505811,2.847293847,2.972415409,3.183910897,3.407166346
348487,"FAM131C",0.751744467,0.195215463,0.733003241,1.41327765,2.028122998,1.145904568,0.850325056,1.175776786,0.80612555,0.654090995,0.231982987,0.542390727
1969,"EPHA2",8.662901269,8.989741752,8.583492598,8.917795597,8.609740411,8.675075638,8.746800888,8.472736962,8.69848043,8.552970041,8.495828772,8.153882879
128272,"ARHGEF19",0.702568313,0.398793724,0.574300586,0.732782202,1.421761728,0.332015886,1.128668515,0.877708037,1.040461681,1.134521839,0.629319469,0.131858525
79363,"CPLANE2",1.957740483,2.327673264,1.834563811,2.773288442,2.580679321,2.399427768,2.201054827,2.273857607,2.600692871,2.56717064,2.776809485,2.3905356
54455,"FBXO42",5.192056605,5.087297961,5.233332229,5.110483709,5.20279776,4.927585999,5.176642039,4.951127654,4.977592709,4.960650275,5.169629894,5.064654393
26099,"SZRD1",6.789818778,7.084604201,6.90032362,7.20023298,7.121279077,7.110550851,6.935249824,6.989589526,6.929093973,7.164552706,7.198861734,7.302466044
55707,"NECAP2",4.71004641,5.30765693,5.169986346,4.898074098,4.660887732,3.983769193,4.58828084,4.019862191,4.544414662,4.665216301,4.961234603,5.025250361
114819,"CROCCP3",2.839430023,3.171635992,3.453378328,2.36942547,2.659495447,2.111652767,2.886238197,2.575470791,2.946815578,2.961986505,2.319448955,1.926303659
55672,"NBPF1",4.734716892,4.847536756,4.982551788,4.327665165,4.57877387,4.063922752,4.708076792,4.214476869,4.299078714,4.469278235,4.56988068,4.478041958
84809,"CROCCP2",3.823186938,3.00494302,3.342832896,3.306993103,3.851587181,3.667630864,3.837873186,3.591170355,3.563419041,3.705898595,3.489144488,3.382430621
11209,"MST1P2",1.339281116,2.294040652,1.902951697,1.351701623,1.815121625,1.414016254,1.83057482,1.422682888,1.333109026,1.27594819,1.708904652,1.819787406
11223,"MST1L",1.402235736,2.224327739,2.25659273,0.070069496,0.641022199,1.300956173,1.361897361,1.145540719,1.003954567,1.134521839,0.793295538,0.965188361
9696,"CROCC",3.243506464,4.021502982,4.197020041,3.162061865,3.323816905,3.712531433,3.826770972,3.431178151,3.280199032,3.423785056,3.465021686,3.591122584
4237,"MFAP2",4.444421968,3.936861716,3.658511923,4.826319966,4.780324829,3.734468327,4.683670005,3.516347726,4.759516392,4.950135664,4.219562806,4.005751044
23400,"ATP13A2",6.052038784,6.580564964,6.418182755,6.264747474,6.320806043,5.89986584,6.402908908,5.846681827,6.534001598,6.364782636,6.475915659,6.299703979
6390,"SDHB",6.350254902,6.060299498,6.13155065,6.308955996,6.51170022,6.242736143,6.392593145,6.08737977,5.783918182,5.990669113,6.2720428,6.438160228
11240,"PADI2",0.08829955,0.334074451,0.733003241,0.525335871,1.121190329,-0.062680516,0.3891573,0.501579664,1.525679429,1.171199262,1.105654021,1.442950177
55920,"RCC2",6.427950675,6.715308076,6.431749313,6.657992757,6.420351503,6.240821571,6.314271362,6.127573882,6.407817372,6.429608254,6.421329475,6.399388094
55160,"ARHGEF10L",6.220894563,6.119103391,6.107600962,6.26056534,6.377278629,6.219591856,6.516091696,6.226579895,6.384931226,6.397075748,6.285018858,6.336388723
127707,"KLHDC7A",3.390480833,1.741008693,1.579905273,2.273066685,2.008183482,1.952307447,2.875503371,1.718063493,3.66628746,3.053238965,2.472486706,1.926303659
8659,"ALDH4A1",6.473552244,6.369720817,6.18745804,6.50465233,6.460342266,6.731420696,6.553613042,6.550994362,6.586639889,6.431499275,6.345729183,6.293912683
126917,"IFFO2",4.623524161,5.050003793,4.70138956,4.479321963,3.911855527,4.517355143,4.584989978,4.382695121,4.541233558,4.242483438,5.003717939,4.606414962
23352,"UBR4",8.647758096,8.636277825,8.767653233,8.165463275,8.272371027,8.655806274,8.589016648,8.814235825,8.810397015,8.890111933,8.275581238,8.229295215
23065,"EMC1",7.545108398,7.545354922,7.520675609,7.215977356,7.07410591,7.437495635,7.439403542,7.390969763,7.391119716,7.269768112,7.209790498,7.053969521
51154,"MRTO4",5.009505527,4.99872949,4.84446853,5.268778119,5.112296392,4.876710626,4.851920767,4.75979812,4.810612448,4.939543857,5.001623222,4.980625473
100506730,"LOC100506730",1.520458377,1.837553598,1.661130353,1.958866019,2.178432562,2.077732507,1.128668515,2.368524547,1.649018996,1.851485726,1.808124355,2.287720591
8574,"AKR7A2",4.127942778,4.44958892,4.36401695,4.892679489,4.896060959,4.948852252,4.202414824,4.808856077,4.630751764,4.579126278,4.965539676,5.132978102
54896,"SLC66A1",5.180878761,5.202813821,5.156042645,5.185196776,5.235323783,5.006331532,5.410267144,4.839871883,5.017056175,4.85188779,4.745377499,4.786891988
832,"CAPZB",7.156252088,7.340778573,7.219768298,7.569958657,7.552346821,7.223926915,7.252920952,7.127952765,7.074264813,7.307326333,7.51490595,7.534520689
440574,"MICOS10",6.31694509,5.951246979,5.902969287,6.072977034,6.098389155,6.089464167,6.108492122,5.922195936,5.648569016,5.769310255,6.134472424,6.212927472
644068,"RPS14P3",0.975240657,0.632037097,1.046902272,1.220055908,1.391294885,1.300956173,0.505124409,0.877708037,0.763082912,0.705008685,0.585238304,0.825361177
255104,"TMCO4",1.094407697,1.949803039,1.738025104,1.556616294,2.230992562,1.518856399,1.479988385,1.676373916,2.021953057,2.174151252,2.685809019,3.006977814
23252,"OTUD3",4.626822957,4.86195531,4.812231412,4.262237863,4.215580527,4.102389168,4.544902748,4.228968569,4.563355385,4.47662326,4.532646347,4.32743366
55450,"CAMK2N1",1.432711966,2.259605232,1.712846171,2.33801558,2.607432651,0.148123563,1.785412473,0.722497204,1.826750473,1.522970657,1.28170086,1.369331202
79594,"MUL1",6.176563204,6.259681663,6.185171312,6.406812209,6.604264329,6.240821571,6.325160467,6.01291952,6.178278354,6.019870947,6.174072333,6.28225988
163933,"FAM43B",-2.206282485,-0.434327653,-0.977586097,0.525335871,0.834607576,-0.984068258,-1.898287198,-0.396310039,-0.280369242,-0.159621219,0.539767685,0.788179232
65018,"PINK1",5.442850448,5.785663791,5.416038399,5.556630853,5.821104602,5.775775619,5.69913314,5.79769997,5.915043311,5.875922441,6.140196539,6.081750005
100861548,"PINK1-AS",3.65888747,3.995582067,3.577135048,3.768194596,3.574897802,3.548856627,3.642772765,3.504484177,3.582113496,3.568293075,3.570532838,3.312135817
1650,"DDOST",8.818318033,9.043862477,8.835932309,8.805839349,8.73292869,8.556361277,8.958533523,8.526153968,8.821092811,8.659468931,8.715901128,8.517883223
57576,"KIF17",-0.161925203,0.460733915,0.263501719,1.351701623,0.741059442,0.641600221,-0.110967552,-0.151421659,-0.280369242,0.011954661,0.288059068,0.586374576
400745,"SH2D5",1.603172552,1.860713059,1.337879757,1.783422493,1.509482192,0.687305472,1.640767812,0.240607562,0.966499611,0.303859189,1.28170086,0.9981257
50809,"HP1BP3",6.740422995,6.730317397,6.823010187,6.526586661,6.526670138,6.494073183,6.571182671,6.555313346,6.526782173,6.601546393,6.543707654,6.516979615
8672,"EIF4G3",7.628518526,7.54847832,7.670010158,7.490050608,7.401913652,7.592668615,7.579104708,7.80447442,7.847413221,7.83917337,7.572841291,7.396571659
1889,"ECE1",8.486202695,8.991054218,8.772802112,8.952561545,8.816098806,8.07255521,8.622104666,8.032247009,8.825675906,8.661081593,9.064375415,8.798691267
84224,"NBPF3",1.168713008,2.424108055,2.49679868,1.287379826,1.925549722,2.627560445,1.762289828,2.684639277,2.193864101,2.261787552,2.484536276,2.340043803
249,"ALPL",0.598882302,0.398793724,0.574300586,0.070069496,0.355592469,0.5943995,1.199239501,0.594043993,0.242636282,0.23623149,-0.594190717,-1.253497931
5909,"RAP1GAP",4.026689963,3.668144761,3.548956399,3.842823664,4.328428631,4.110799744,4.398869706,3.994640792,4.07103805,3.941766125,3.25597752,3.363596469
84196,"USP48",6.68769725,6.544369792,6.631394205,6.308955996,6.233334027,6.244648178,6.385989955,6.290152178,6.401691345,6.411518833,6.504303868,6.441905927
401944,"LDLRAD2",0.427882742,0.684898041,1.125330716,0.632784439,0.476620203,1.145904568,1.361897361,0.680937411,0.576792106,1.018539349,0.231982987,0.245950995
3339,"HSPG2",10.80720603,11.13404432,10.92964755,10.39737995,10.24543966,10.93188393,11.04026658,11.02469023,11.04861425,10.98870619,10.5144646,10.17006843
29092,"LINC00339",1.978546906,2.543412757,2.436551607,2.115268783,2.438922939,3.077150351,2.056473938,2.92610649,1.695546347,2.099995453,2.460335648,2.650873402
998,"CDC42",7.232937128,7.345403761,7.25180742,7.580482055,7.481351836,7.374278127,7.022374577,7.313195812,7.43719918,7.615821216,7.670018164,7.650097669
54361,"WNT4",2.116350623,3.448807097,3.14995234,1.254110543,0.834607576,1.794192579,2.629381879,1.892055253,2.161081728,1.65831368,2.332840731,2.025493485
9923,"ZBTB40",5.853745737,5.635977345,5.767384625,5.452319704,5.431487733,5.391726723,5.755839916,5.400062409,5.667657995,5.729899714,5.393825498,5.351046892
2048,"EPHB2",4.248482793,4.915468093,4.867469375,5.323930129,5.318636831,4.695667434,4.829847891,4.642909687,5.092885207,5.056893165,5.731249533,5.548801746
23028,"KDM1A",6.610652621,6.570942852,6.554641557,6.669079098,6.692808182,6.773083706,6.435249512,6.827040464,6.76152641,6.776144781,6.584864807,6.581563715
7798,"LUZP1",7.082486989,7.121025638,7.068559356,7.291708379,7.085450001,6.849828281,7.029655126,6.986927447,7.127203377,7.07060311,7.123807784,6.970335062
3352,"HTR1D",0.651656592,0.832767163,0.963963921,0.468453573,-0.858013334,-1.303568343,0.050445109,-2.032689536,-0.694797561,-1.371508005,-0.935749555,-0.632953762
100996511,"LINC01355",2.804897653,2.599558391,3.082748428,1.443107356,1.618716284,2.314595318,2.577337767,2.273857607,1.576287476,2.04176491,1.463147965,0.965188361
10236,"HNRNPR",7.105133482,7.015990267,7.048571913,7.185418341,6.968428407,7.359796498,7.004626727,7.416913074,7.311202274,7.337390608,7.197032197,7.194260344
80818,"ZNF436",6.022287354,5.934972679,5.860608751,5.902286594,5.835320496,6.612078735,5.624162519,6.564627022,6.190513122,6.249456888,6.069961004,6.054607246
148898,"ZNF436-AS1",2.804897653,2.679881043,2.55463036,2.187539585,2.408820145,2.492478958,2.481482861,2.597975361,2.22591808,2.155966576,2.621788121,2.750890156
6920,"TCEA3",4.77986686,4.563362769,4.46171866,5.593674021,6.054100194,5.362089662,4.761527656,5.293789379,4.764980943,4.80305968,4.750376181,4.957784503
55616,"ASAP3",5.921126088,6.014568222,5.957582023,6.019531749,6.088927699,6.036368835,5.933241935,6.033704757,5.897736009,5.973898453,6.064954182,6.016934319
1870,"E2F2",1.094407697,2.132164784,1.463961829,1.41327765,0.741059442,2.144793789,1.451359421,1.836357379,1.273013453,1.058245262,1.253811425,1.535606291
3399,"ID3",4.278156699,4.204614541,4.289335028,4.176046748,4.083654627,4.626963934,4.309975833,4.036434783,3.452648771,3.581978597,4.389395405,4.257741225
6135,"RPL11",7.837991898,8.086510108,8.053030856,8.124628483,8.191795424,8.060665693,7.750825318,7.975097532,7.823389501,8.043398423,8.136456471,8.299722698
6924,"ELOA",6.197790532,6.096112622,6.023063227,6.070590176,6.05288412,6.063702371,5.934535375,5.926647959,6.073175125,6.068074979,6.002429317,6.030928531
57095,"PITHD1",5.25949062,4.975047824,4.995660158,5.228663498,5.233178047,5.229345969,5.07943043,4.994182486,5.112307881,5.014628795,5.20647149,5.411896003
11313,"LYPLA2",5.153693205,5.303437258,5.018959202,5.68388532,5.572244985,5.078858635,5.234495178,4.974966654,5.154555473,5.390127161,5.316730539,5.241837907
2582,"GALE",4.573115113,4.824163078,4.887298633,5.011921345,5.171763938,4.811130064,4.714114514,4.601743184,4.70370137,4.728111148,4.782452158,4.917459606
3155,"HMGCL",3.851661342,4.509430055,4.228452631,4.596772793,4.670434563,4.36044682,3.964834424,4.124329829,3.994020541,4.354364483,4.767736426,4.955690007
2517,"FUCA1",5.446588776,5.097082376,5.255298196,4.851563827,5.01573557,5.384807872,5.2860701,5.352874944,5.454237936,5.376449202,5.164021602,5.031230014
55629,"PNRC2",5.653203885,5.535218084,5.821390793,5.36541437,5.48836962,5.393451264,5.608040954,5.678696022,5.558611532,5.711340649,5.451745763,5.58176955
10772,"SRSF10",6.876898971,6.571820246,6.752944366,6.569479532,6.364592123,6.692026179,6.534974347,6.65794993,6.559381981,6.667215475,6.426023128,6.383115204
163702,"IFNLR1",3.11785065,3.841133032,3.802713958,3.720273275,3.608395092,3.667630864,3.076348339,3.750326016,2.946815578,3.26317447,3.937829839,4.033819684
57822,"GRHL3",0.427882742,0.520123901,0.395957143,-0.008501992,-0.00059426,-0.984068258,0.050445109,-0.928164975,-0.280369242,-0.706962937,0.672093583,-0.358251178
90529,"STPG1",1.871377644,2.543412757,2.203350157,1.851738106,2.230992562,1.814930898,1.852636661,1.778422536,1.927650714,1.981084831,2.305931704,2.509536093
57185,"NIPAL3",6.285981239,6.364666864,6.363615106,6.290614671,6.020900954,6.232174413,6.304300347,6.232884933,6.256980166,6.136910028,6.339108384,6.145617144
11123,"RCAN3",2.828010828,3.114976647,3.223108835,3.566147749,3.307593436,3.284667731,2.763518817,3.244087304,3.86256339,3.854249152,3.5010563,3.100945088
100506985,"NCMAP-DT",0.702568313,1.405256198,1.163001963,1.661842262,1.695535193,0.5943995,0.327479787,1.145540719,1.576287476,1.171199262,1.580065853,1.622669053
10250,"SRRM1",6.766828201,6.636149055,6.667882305,6.768884738,6.864133091,6.885190713,6.562006222,6.771818868,6.642629242,6.71380043,6.605011298,6.627021361
25932,"CLIC4",9.008778433,8.895995319,8.98895907,9.343834417,9.391781654,9.444145774,8.673167372,9.570727688,9.452301765,9.558514363,9.459830438,9.633413376
25949,"SYF2",5.037041571,4.985621029,5.008650497,5.14037966,5.314583487,5.022023685,4.764439872,4.897706216,4.963402624,5.027188535,5.335146804,5.270767546
57035,"RSRP1",7.11808394,7.217809509,7.129292945,6.240532948,6.386962127,6.041877129,6.875222157,5.92108078,6.389360696,6.44185582,6.491672883,6.358752783
23585,"TMEM50A",6.016011156,6.408545548,6.401535703,6.295732917,6.108959647,6.083066717,6.011319736,6.045010267,6.105840813,6.094572899,6.386434683,6.333971882
55219,"MACO1",5.82531285,5.802206996,5.935984371,5.716311444,5.70358477,5.430878778,5.666811783,5.541748784,5.86121078,5.657421814,5.608615339,5.499331604
26119,"LDLRAP1",4.099731194,4.257922914,4.048945527,3.940169722,3.954157847,4.242930806,3.94443503,4.104818683,3.932219391,4.039235175,4.313746292,4.54922284
57134,"MAN1C1",7.017997305,6.880921333,6.816376414,7.01465659,7.269980091,7.819340239,7.287749387,7.87470224,7.871676756,7.819089973,7.526607799,7.570210457
57190,"SELENON",7.329227853,7.873185428,7.762255662,8.006605111,7.981636415,7.86137971,7.472281571,7.930906699,8.226096687,8.092330314,8.15989146,7.95198533
56181,"MTFR1L",6.821114275,6.345298739,6.467942419,6.785716904,6.917223008,6.476282552,6.972875371,6.516707409,6.760842837,6.896716579,6.927597291,7.102107091
646471,"LOC646471",4.901975884,4.266619236,4.254860301,3.774074369,3.917211649,3.292082617,4.849180056,3.745294222,4.328901365,4.382007945,4.376520744,4.065243368
79000,"AUNIP",1.339281116,1.837553598,0.963963921,1.41327765,1.005263498,1.751799608,1.266518821,1.397245104,1.576287476,1.37360379,1.487301856,1.490021953
164091,"PAQR7",4.351771186,4.694823539,4.323005135,4.774467172,4.635116278,4.059584701,4.646267724,3.994640792,4.600506765,4.469278235,4.56137304,4.180928861
3925,"STMN1",7.703468291,8.063613612,7.99481365,8.075777062,7.750636195,7.833701668,7.512244395,7.727785231,7.798292893,7.929590531,7.780127598,7.822635898
5051,"PAFAH2",4.646458882,4.635633863,4.619077836,4.457565059,4.477270452,4.412401778,4.838164845,4.482832068,4.452580035,4.596085915,4.906308386,4.934576086
2134,"EXTL1",6.474468043,5.991147234,5.664438228,6.053770683,5.689568155,6.871644574,6.832151282,6.81987835,6.306535326,6.270738523,6.48268984,6.207656716
7780,"SLC30A2",3.208707529,2.89706427,3.14995234,2.611947823,3.10659741,3.492042274,3.379604782,3.533962113,3.826432229,3.661472602,2.117607948,2.474855116
84676,"TRIM63",7.396000525,6.85592717,6.846352926,6.978192255,6.921227059,7.73616224,7.302350697,7.577347928,7.399488244,7.342927174,7.08723537,7.12045384
149420,"PDIK1L",3.040806515,3.226153973,3.267016741,2.725538849,2.567114283,3.042399134,2.751827024,3.132893958,3.048900429,3.003257282,2.805910619,2.889005732
79927,"FAM110D",1.432711966,1.436420279,1.199714528,1.75991233,1.121190329,2.567722682,1.562616674,1.945682501,1.625180253,1.522970657,1.41359208,1.369331202
51042,"ZNF593",3.351133624,3.433442404,3.258341415,3.98141211,4.005348986,3.160533647,3.5377528,2.736274301,3.486120323,3.385277388,3.856715344,4.001696285
10256,"CNKSR1",2.309370854,2.599558391,2.610232877,3.01092156,2.916434717,2.555451437,2.148520214,2.631087383,1.499693724,1.683922744,1.41359208,1.369331202
64793,"CEP85",5.178632762,5.029712223,4.93162462,4.729785772,4.906870655,4.891430433,5.251200607,4.808856077,4.872671158,4.879856717,4.872320035,4.858144641
83442,"SH3BGRL3",5.20093694,6.255319095,5.982816236,6.334049314,6.234407177,4.811130064,5.643273568,4.804024673,5.255059488,5.537877255,6.038634856,6.325886379
91544,"UBXN11",3.488027716,3.552008453,3.548956399,3.153065576,3.240811218,3.385160666,3.610767676,3.286271061,3.169180113,3.13906134,3.489144488,3.44945888
79947,"DHDDS",5.309615334,5.547758737,5.348162449,5.490317742,5.50625033,5.313730714,5.423224553,5.193911008,5.293379301,5.434177264,5.634531144,5.678921804
3151,"HMGN2",6.534538957,6.553281973,6.468882715,6.645217449,6.298404361,6.917910853,6.340853875,6.876203744,6.705790617,6.723093998,6.458457957,6.441157565
6195,"RPS6KA1",3.351133624,3.573194268,3.205164542,3.960938286,4.125902826,3.32136684,2.928396141,3.07791736,3.452648771,3.628880726,4.047487239,3.763861529
101928728,"LOC101928728",1.132038682,1.466925385,1.270450501,0.683649542,1.791984225,1.933465127,1.092044814,2.047303519,1.473231369,1.605690085,1.253811425,1.369331202
8289,"ARID1A",7.850391313,7.592375375,7.610329233,8.015629052,7.967507516,7.872551257,7.707599671,8.008031044,7.899581416,7.925570794,7.730714666,7.6449073
55650,"PIGV",2.550782855,3.19915249,3.249613607,2.875275253,3.009641261,2.591956414,2.875503371,2.586766957,2.897912708,2.748007067,3.131232909,3.167610174
84243,"ZDHHC18",4.335733954,4.605102749,4.450337863,4.696116898,4.871438878,4.254363652,4.482602703,4.268086112,4.486053163,4.416788561,4.445950501,4.381485041
54707,"GPN2",4.273954755,4.288133431,4.083734999,4.351455143,4.509542465,4.156201391,4.215242875,4.085040045,4.29530716,4.370225545,4.427344055,4.418455302
63906,"GPATCH3",3.98102163,3.700596093,3.671639407,4.079637275,3.911855527,4.033278848,3.809955795,3.613433224,3.87272253,3.667903546,3.879708402,3.878858704
10726,"NUDC",6.231767779,6.326706988,6.107600962,6.530933792,6.526670138,6.353195631,6.356378409,6.236475479,6.136729796,6.278113543,6.490179588,6.49551377
388610,"TRNP1",4.926276066,5.399475987,5.056973799,5.611844929,5.758327874,4.884089303,5.070045404,4.895436815,5.127235675,5.194655748,5.651998526,5.801773048
115572,"TENT5B",3.799995725,4.000803642,3.399164161,4.511354214,4.249946893,4.273219335,3.902749973,3.907235229,4.245358039,4.039235175,4.343822276,4.349935889
6548,"SLC9A1",5.497933037,5.996384856,5.530345198,5.756959108,5.58239467,5.462439121,5.66525446,5.415982559,5.602003182,5.417100086,5.751335573,5.483426857
23038,"WDTC1",5.483448755,5.696762837,5.523120863,5.767313075,5.847996124,5.881550585,5.791967179,6.035766905,5.933359303,5.946388691,5.946902602,5.946961934
84065,"TMEM222",4.583338815,4.909927733,4.739290979,4.98935394,5.038032142,4.655989021,4.960029586,4.542062361,4.624753277,4.697006438,4.908546058,4.734101919
644961,"ACTG1P20",1.239377988,1.273397436,1.402297698,1.287379826,0.641022199,0.731607113,1.266518821,1.017830781,0.847921132,0.754190408,0.94052176,0.9981257
84958,"SYTL1",2.708553888,3.025583477,3.159302359,2.970525992,3.432543172,2.555451437,2.84281115,2.575470791,3.048900429,3.2884358,3.027986514,2.721606375
9064,"MAP3K6",4.235576154,4.97239237,4.517313704,4.711518405,4.592230227,3.922979284,4.309975833,3.929588062,4.135739812,4.049122212,4.904067239,4.85590026
2827,"GPR3",1.731291094,1.883506609,1.738025104,2.239461798,2.497307284,1.300956173,1.916867419,1.44767991,1.55120535,1.018539349,1.988176027,2.118300205
10163,"WASF2",6.047122624,6.285583617,6.2609559,6.489544192,6.551853934,6.214723039,6.072521348,6.438590716,6.369768485,6.519471334,6.693316734,6.679364139
