"ENTREZID","SYMBOL","17.3_CX.5461_0.1_3","84.1_CX.5461_0.1_3","84.1_VEH_0.1_3","90.1_CX.5461_0.1_3","90.1_VEH_0.1_3","17.3_VEH_0.1_3","75.1_CX.5461_0.1_3","75.1_VEH_0.1_3","78.1_CX.5461_0.1_3","78.1_VEH_0.1_3","87.1_CX.5461_0.1_3","87.1_VEH_0.1_3"
84809,"CROCCP2",4.047784623,3.515465778,3.250457727,3.807163922,3.640191418,3.880507133,3.684177257,3.617150368,3.705666259,3.821323658,3.387290415,3.626073456
11209,"MST1P2",1.785484761,2.300744097,1.633910917,2.136992152,1.558593408,0.728746212,1.922011958,1.975342165,1.621060711,1.401415071,1.05960106,1.662020437
11223,"MST1L",0.990955963,2.231024022,1.993766059,0.6382337,0.263854013,1.27198511,1.289679801,1.138537678,1.428948787,1.228384278,0.162837125,1.061887068
9696,"CROCC",3.648008859,4.078794062,3.603399638,3.211238024,3.142209381,3.51021906,3.530984106,3.807496863,3.560810932,3.426602669,3.058422054,3.249875239
4237,"MFAP2",4.569481709,3.44792799,3.669395087,4.875045016,4.74561415,4.730579719,3.447821453,3.488241078,5.117499784,4.856226381,3.870625763,4.082192314
23400,"ATP13A2",5.991646017,6.344936386,6.206623531,6.336589619,6.300627192,6.249200123,5.933495225,5.899168716,6.550398513,6.423589268,6.10779209,6.270334749
6390,"SDHB",6.273911929,6.259971653,6.464934254,6.438855263,6.516345405,6.409533127,6.191212541,6.404209833,5.580459093,5.822262664,6.214248544,6.2607687
11240,"PADI2",0.247251147,0.467066468,0.936588563,0.952600621,1.168431404,0.310854702,0.201345971,0.553230532,1.454409062,0.200127115,0.226840252,1.100534444
55920,"RCC2",6.350009132,6.420288136,6.60412553,6.463844036,6.503718367,6.330234797,6.295520514,6.111022001,6.22388195,6.340983784,6.279834925,6.272451951
55160,"ARHGEF10L",6.263337555,6.211016287,5.8522589,6.362289975,6.382223121,6.450733319,6.239562007,6.339347597,6.339418526,6.442697137,6.186351118,6.273509388
127707,"KLHDC7A",3.200461125,1.473516838,1.508396835,1.93735834,2.214370907,2.579253741,2.197366802,1.875778929,3.646146504,3.358243798,2.301054432,1.687631717
8659,"ALDH4A1",6.406361843,6.287064564,6.160428961,6.487392176,6.463531129,6.496854479,6.647668229,6.647006221,6.743489389,6.733915353,6.690612506,6.352689088
126917,"IFFO2",4.289295079,4.570180865,4.242565639,4.33086489,4.129597102,4.27146255,4.454113675,4.218503009,4.243638198,4.206748643,4.785403994,4.596526104
23352,"UBR4",8.591122881,8.749023635,8.322560987,8.041463074,8.274559153,8.537989247,8.677062512,8.606440192,9.051190964,8.927210114,8.347945312,8.298789037
23065,"EMC1",7.539326996,7.363491511,7.165111554,7.18914206,6.972612854,7.283376464,7.496672954,7.356078775,7.439561717,7.418945878,7.146032177,7.16211579
51154,"MRTO4",4.999318391,5.00032622,5.023769339,5.171510165,5.288792074,4.979566374,4.76016367,4.760873805,4.749606954,4.972830544,4.769375211,4.902936623
100506730,"LOC100506730",1.596228122,1.503395521,1.534388444,1.760410584,2.333322076,1.401771157,1.940850108,2.488105858,1.3766393,1.650400429,2.208980049,2.248429813
8574,"AKR7A2",4.250558426,4.534449912,4.692641965,4.944747527,4.91491857,4.367268668,4.801977423,4.934211743,4.460195183,4.488397088,4.953247993,4.832934262
54896,"SLC66A1",5.156155257,5.044181543,5.060008045,5.112157549,5.13762341,5.167712883,4.73340097,4.951431403,5.11350984,4.942801546,4.580197011,4.780342713
832,"CAPZB",7.077547608,7.304784202,7.470410924,7.594682289,7.695979745,7.236301612,7.094585352,7.208378486,6.789229218,7.052185117,7.446169939,7.458371634
440574,"MICOS10",6.493390924,5.954032185,6.09644123,6.124428633,6.032672139,6.26847212,5.9533451,6.153092982,5.377487527,5.766647472,6.165068228,6.000894263
644068,"RPS14P3",1.152481851,0.638427379,0.771565639,0.855229329,1.404099344,0.219919457,0.484192511,0.994075218,0.087600972,0.200127115,0.831601424,0.757787431
255104,"TMCO4",1.121591127,1.696828391,1.896914521,1.93735834,2.229787315,1.052384007,2.013835213,1.790864974,2.012489107,2.012529766,2.455961399,3.05702376
23252,"OTUD3",4.779474387,5.023709703,4.876602145,4.452374143,4.314473946,4.484224026,4.115770929,4.185617768,4.232643837,4.429648208,4.340883405,4.202551457
55450,"CAMK2N1",1.805058981,1.934702654,2.030756621,2.517204083,2.605644799,1.595086668,0.431886378,0.137848305,1.665341712,1.95814132,0.789835377,1.468754826
79594,"MUL1",6.30517782,6.296694788,6.226689047,6.447233038,6.473278651,6.415948707,6.26314238,6.134904992,6.211802633,6.089080062,6.320737634,6.252211968
163933,"FAM43B",-2.728076978,0.201443817,0.186771118,1.129600908,0.536018307,-0.573168768,-0.732404913,-0.796291749,-1.353043749,-0.152005386,-0.48756871,0.604880969
65018,"PINK1",5.476098595,5.795521057,5.732470838,5.69743253,5.843958634,5.715325205,5.729228568,5.632575087,5.748107321,5.799242216,6.042601189,6.038701846
100861548,"PINK1-AS",3.706424478,3.707389629,3.454808266,3.535831523,3.468883155,3.552759906,3.567807588,3.390620816,3.747461291,3.631640368,3.824829296,3.373376067
1650,"DDOST",8.946168321,8.813426861,8.598934667,8.733519401,8.651582574,8.797692975,8.623229599,8.489425048,8.942511338,8.705606106,8.758306938,8.717921467
57576,"KIF17",-1.057185716,0.467066468,0.049317984,1.129600908,0.886603621,-0.279832814,0.000506628,-0.796291749,-0.558314287,0.376379489,-0.295497772,0.30736987
400745,"SH2D5",1.785484761,1.379978305,1.633910917,1.864164011,1.804916093,1.888729946,0.000506628,0.652835141,0.793886056,0.844532023,0.346910569,1.100534444
50809,"HP1BP3",6.752876203,6.680254201,6.745736467,6.558717216,6.594344498,6.680716761,6.444860517,6.449930331,6.400457248,6.408456729,6.422468632,6.387291734
8672,"EIF4G3",7.503832779,7.483590772,7.544222002,7.385011201,7.362653653,7.532499734,7.710738228,7.594741805,7.828349308,7.735571271,7.517478332,7.567151058
1889,"ECE1",8.46874688,8.623701535,8.439364154,8.949977971,8.822578691,8.489843817,8.007610853,7.773079959,8.876207978,8.768688748,8.721811623,8.962917684
84224,"NBPF3",1.42968362,2.578487461,2.356304136,1.705594629,2.032935989,1.6130665,2.519029228,2.433128896,2.347501388,2.196057237,2.160641178,2.485907171
249,"ALPL",0.644942197,0.405103656,-0.465017659,0.6382337,0.202668796,0.477148808,0.377612267,0.269212753,-0.367784237,-0.074366966,-0.59413071,0.168755311
5909,"RAP1GAP",4.100221973,3.986606122,3.881692522,4.222780432,4.174105445,4.353965486,4.168669807,4.160452378,3.894219943,3.979869725,3.22438927,3.6458068
84196,"USP48",6.628616382,6.463679663,6.505740289,6.263754206,6.225717822,6.419145829,6.319111022,6.24773121,6.339418526,6.271129548,6.36851501,6.35967633
401944,"LDLRAD2",1.42968362,1.245007099,0.312260007,0.9047363,0.202668796,0.99868681,1.101582361,1.031569457,0.980705187,1.133408184,0.789835377,0.168755311
3339,"HSPG2",10.63849215,11.19489183,10.70308669,10.31188172,10.27564766,10.9014884,10.93563827,10.80477329,11.16810494,11.19867684,10.00511654,10.33731841
29092,"LINC00339",2.194573274,2.592455422,2.468406128,2.275165733,2.134716521,2.055797341,3.004152375,3.214351376,1.924132533,2.272338094,2.643515603,2.411008901
998,"CDC42",7.070993799,7.303723313,7.497915414,7.532064771,7.566124786,7.180120279,7.345822538,7.377622336,7.234407591,7.381549404,7.466610108,7.564993487
54361,"WNT4",2.536531765,3.285461573,2.559822792,0.855229329,1.231054569,2.47496784,1.507510204,1.501260906,1.621060711,1.506219246,1.508983015,2.379925829
9923,"ZBTB40",5.9405701,5.765012093,5.645710195,5.475813684,5.334073421,5.879372915,5.468653196,5.457681206,5.802404209,5.71428196,5.204391406,5.430435786
2048,"EPHB2",4.49611424,4.570180865,4.392198733,5.308865642,5.187820855,4.660987001,4.59754016,4.511714375,5.070935383,5.065784672,5.900204021,5.680507832
23028,"KDM1A",6.518063139,6.544938812,6.638233247,6.646825553,6.754802691,6.549738132,6.783014641,6.787185281,6.620957685,6.701173275,6.488415872,6.506309049
7798,"LUZP1",6.942667585,7.162223152,6.964050056,7.039955874,7.159297889,7.045092429,6.844331318,6.776872808,7.040000798,7.006574868,6.945461801,6.959553716
3352,"HTR1D",0.357413175,0.930020045,0.186771118,0.072002557,-0.149533465,0.266103434,-0.857016006,-1.086384056,-1.353043749,-1.503746826,-0.709195966,-0.459331413
100996511,"LINC01355",3.229724983,2.2836274,2.311913517,2.157560087,1.582807306,2.394089818,2.401549865,2.30119032,2.374426656,2.440467708,2.176934759,1.687631717
10236,"HNRNPR",6.978127079,6.989572865,7.090426956,7.109565422,7.12157266,7.079850548,7.372518927,7.356078775,7.248120805,7.317733831,7.463292656,7.227416548
80818,"ZNF436",5.946090461,5.890441886,6.27758968,5.88024556,5.790381512,5.849349707,6.538274829,6.637158331,6.144962382,6.238223935,5.770657773,5.968613005
148898,"ZNF436-AS1",2.869646084,3.001270072,2.341658503,2.653775334,2.084723632,2.362552099,2.639238438,2.780111421,2.42681499,2.413771805,2.455961399,2.834356092
6920,"TCEA3",4.975762088,5.249857466,5.408087421,5.895632088,5.953636634,5.179827017,5.425834481,5.436872242,4.744455993,4.89051451,5.047089636,4.908392786
55616,"ASAP3",5.970132202,5.986129452,5.927743528,5.991833173,6.046885107,5.865377296,6.123774486,6.108831086,6.095249332,6.07530556,5.828528791,6.093617994
1870,"E2F2",1.503425722,1.8442032,1.704291444,1.32409735,0.92499312,1.749366393,2.273649222,2.068475686,1.015332067,1.317492195,2.442546462,1.312912247
3399,"ID3",4.218072455,4.311928947,4.262140769,4.052028128,4.145941268,4.432004481,4.397278984,4.440326368,3.28383843,3.446494296,4.180437748,4.189165473
6135,"RPL11",8.001325658,8.092127194,8.398820473,8.115936608,8.24783349,7.885113259,7.911801485,8.04868553,7.453833516,7.793021414,7.99683234,8.024170071
6924,"ELOA",6.099612916,5.992727435,6.284306562,6.098068738,5.962891514,6.026656874,6.014644907,5.891541982,5.948425937,5.972731423,5.866696047,5.871391593
57095,"PITHD1",5.195621571,5.123282003,5.430752372,5.259769298,5.205472735,5.261891979,5.088396847,5.145610126,4.797645101,4.885665817,5.2063771,5.198477571
11313,"LYPLA2",5.127289038,5.273892494,5.416846899,5.576625816,5.601830516,5.257612,5.014739127,5.147745934,4.937370014,5.138918339,4.868007142,5.077763434
2582,"GALE",4.713679498,4.885893481,5.088796129,5.140848388,5.11289381,4.869815225,4.775986185,4.726991582,4.767491853,4.878362086,4.814335414,4.795144818
3155,"HMGCL",3.91446706,4.527196287,4.660548835,4.537228768,4.616687018,3.945808336,4.152598839,4.297578927,3.812897197,4.139095007,4.561702434,4.731928827
2517,"FUCA1",5.423246995,4.9028073,5.005302817,4.881241582,4.696527273,5.116638187,5.341511247,5.346784855,5.584788627,5.287844302,4.919753565,5.141700902
55629,"PNRC2",5.894488229,5.671058295,5.745046374,5.340692219,5.473345582,5.751285523,5.625340675,5.751101592,5.573214203,5.665612182,5.367667704,5.467870042
10772,"SRSF10",6.950928242,6.606459561,6.576246613,6.439905149,6.407862854,6.662486731,6.806956741,6.767180869,6.664560212,6.630476439,6.534192922,6.513487401
163702,"IFNLR1",2.723008811,3.965294579,3.866426179,3.807163922,3.696756601,3.259356912,3.882342526,3.780221865,3.053335163,3.020631557,4.462176667,3.715937294
57822,"GRHL3",-0.071746977,0.885332757,1.012522048,-0.214730874,0.138773324,-0.494056718,-1.981339181,-1.449874985,-0.558314287,-0.994479375,0.025626142,-0.576384123
90529,"STPG1",1.640482672,2.176429808,2.311913517,2.256218558,2.151003118,2.015809023,2.083305161,1.975342165,1.665341712,2.13198865,2.058815163,2.084583963
57185,"NIPAL3",6.171124392,6.192794257,6.07557216,5.946751834,6.049059343,6.160287774,6.170412433,6.052948134,6.125282245,6.01441812,5.964971869,6.138417296
11123,"RCAN3",2.670619502,3.032344458,3.406369697,3.387005803,3.563176544,2.976482757,3.273019176,3.121774425,3.393203439,3.308389245,2.958286158,3.215074583
100506985,"NCMAP-DT",1.269826951,1.314070529,1.704291444,1.249414963,1.698131804,0.854989715,1.033008082,1.238119298,1.265961696,0.922352063,1.508983015,0.708597535
10250,"SRRM1",6.919844103,6.810696175,6.807658149,7.042031551,6.893148649,6.639096227,7.009029869,6.846243921,6.804777889,6.714222673,6.649606612,6.642681016
25932,"CLIC4",8.775747463,9.0987502,9.493675741,9.310637102,9.434450742,9.015907783,9.414162588,9.554161564,9.13918925,9.188447072,9.121758618,9.372461936
25949,"SYF2",5.131171402,5.049254434,5.348901394,5.389328676,5.296133277,4.90672705,5.11559523,5.062013439,4.790165667,4.677004021,5.07343917,5.348512487
57035,"RSRP1",7.329371649,7.024121704,6.848373996,6.478223406,6.157829166,6.7705677,6.235753122,6.153092982,6.611793953,6.478560832,6.527855033,6.638583221
23585,"TMEM50A",6.017046141,6.18244231,6.126655669,6.130944033,6.023855586,5.792301202,6.146267773,6.24573851,6.105329929,5.930981402,6.339857978,6.391193992
55219,"MACO1",5.874940852,5.6825306,5.672290585,5.677987575,5.564320057,5.699634949,5.442453952,5.461120372,5.808587201,5.678284939,5.462102368,5.516913163
26119,"LDLRAP1",4.031258961,4.043639769,4.210682255,3.901637911,3.959714569,4.189955811,4.12815165,4.185617768,3.926417516,4.195037971,4.311666573,4.393623473
57134,"MAN1C1",7.043447033,7.121861875,7.057196525,7.249068233,7.155266721,7.277399274,7.972566777,7.859342271,8.056417924,7.85324695,7.556919756,7.623803709
57190,"SELENON",7.265897948,7.667202643,7.642344334,7.925197259,7.968574586,7.402526663,7.819707903,7.768923311,8.205608158,8.067764082,7.833954535,7.969103968
56181,"MTFR1L",6.965679267,6.651354529,6.818936996,6.852410043,6.880994872,7.012866034,6.495910752,6.604874705,6.631459397,6.748677347,6.876677854,6.973936123
646471,"LOC646471",4.969270323,4.421619279,4.202600083,4.126950104,3.931707687,4.802855974,3.678576395,3.802082959,4.560324356,4.507460179,4.326348949,4.42821919
79000,"AUNIP",1.640482672,1.379978305,1.609666503,0.998927807,1.508911208,1.025785221,1.84409875,1.653317598,1.528200136,1.066429109,2.058815163,1.174855442
164091,"PAQR7",4.682270085,4.425525987,4.578608546,4.840479823,4.525937294,4.527526842,4.0215793,3.989987791,4.792663122,4.412895355,4.192509075,4.34214013
3925,"STMN1",7.744281888,7.693766441,7.980685257,7.861980674,7.933697682,7.528360632,7.752988711,7.848550165,7.473424121,7.651306643,7.909334448,7.629183305
5051,"PAFAH2",4.700675245,4.669060704,4.514763151,4.366638522,4.544549663,4.948040015,4.543102053,4.488308683,4.382745209,4.452780112,4.758589557,5.070481149
2134,"EXTL1",6.587527152,5.976841286,5.513117688,5.913881894,5.881045325,6.566559435,6.797298322,6.880680831,6.327411479,6.405072278,6.41304227,6.373550106
7780,"SLC30A2",3.215167252,3.42469404,3.242595939,2.738131234,2.969310384,3.562045462,3.505902371,3.752421264,3.807967699,3.821323658,2.041122866,2.529048048
84676,"TRIM63",7.372649026,7.144555741,7.22867651,7.089635112,6.978328581,7.391175077,7.679182451,7.708351738,7.273375194,7.354607429,7.08582412,7.095513508
149420,"PDIK1L",2.906356703,3.140878703,3.250457727,2.710557031,2.429921611,2.96252608,3.107811056,3.050506915,3.036575628,2.727358857,2.442546462,2.727292656
79927,"FAM110D",1.297730269,1.561358216,1.633910917,1.6773853,1.741798472,1.716479533,2.519029228,2.447070789,1.849331826,1.802205205,1.28678238,1.609392164
51042,"ZNF593",3.481605587,3.319451532,3.413389862,3.931802727,4.053666614,3.51021906,2.949389293,3.068656551,3.002460922,3.365227296,3.533649698,3.619435234
10256,"CNKSR1",2.164580081,2.686618435,2.06682241,2.90555938,2.804064854,2.081853429,2.728677772,2.896452651,1.750023742,1.802205205,1.809935716,1.526665029
64793,"CEP85",5.191909048,5.189106924,4.78484803,4.731519039,4.841555669,5.31090886,4.944136939,4.873562012,5.009996913,4.975114783,5.024757995,4.809796594
83442,"SH3BGRL3",5.356826635,5.554591671,5.771240122,6.280260599,6.467600603,5.574461673,4.908693025,4.802137348,4.718421662,5.103859036,5.435262151,5.838901286
91544,"UBXN11",3.845249813,3.607756223,3.584864297,3.55145844,3.125822641,3.776654889,3.499563206,3.64160549,3.537175747,3.413187564,3.711954052,3.232579841
79947,"DHDDS",5.311354749,5.460624231,5.315564539,5.494123686,5.453785143,5.342236291,5.272546462,5.297617506,5.232338429,5.278626794,5.385303819,5.536425353
3151,"HMGN2",6.722960931,6.484427546,6.872135732,6.444097071,6.314249766,6.410818528,6.861117262,6.937956138,6.419973578,6.541567647,6.666293366,6.170559328
6195,"RPS6KA1",3.178116981,3.788500933,3.559774154,3.864587348,4.018592969,3.390233757,3.116122263,3.068656551,3.25515083,3.256750035,3.637377998,3.671704952
101928728,"LOC101928728",0.769730782,1.532667943,1.508396835,1.129600908,1.606621503,1.338337099,1.84409875,1.875778929,1.643371096,1.506219246,1.128240721,1.138173475
8289,"ARID1A",7.634712553,7.978051983,7.704833619,7.95524565,7.961954836,7.764864074,7.852411463,7.814000741,7.820415964,7.876955831,7.556141402,7.608800817
55650,"PIGV",3.011195916,3.285461573,3.296749476,3.055561873,3.229153271,2.905308697,2.882755554,2.665533401,3.149998675,3.011758141,3.058422054,3.308826715
84243,"ZDHHC18",4.32023289,4.652488747,4.269897053,4.801803167,4.86148675,4.424387822,4.36973823,4.206258719,4.450738285,4.233709448,4.155987792,4.033088247
54707,"GPN2",4.139300083,4.44874665,4.238618538,4.414422287,4.44238797,4.20485241,4.086462575,3.994741635,3.975605164,4.097764482,3.962781749,4.193641282
63906,"GPATCH3",3.802067205,3.893774109,3.979537293,3.813658343,3.922249921,4.068160989,3.842825636,3.653679335,3.54904174,3.836478862,3.706352319,3.690827964
10726,"NUDC",6.234754339,6.335623883,6.326755489,6.643183862,6.617970557,6.230395371,6.229063281,6.193971799,5.97615672,6.161071056,6.473652895,6.470793797
388610,"TRNP1",4.916256982,5.303914574,5.3304761,5.508205856,5.766796463,5.052202802,4.71710176,4.914277125,4.822300158,5.091278899,5.285523311,5.498942855
115572,"TENT5B",3.706424478,3.882449328,3.73810574,4.392898385,4.385021177,3.788570157,3.976643764,3.965980725,4.048469747,4.063825807,5.015727642,4.509450208
6548,"SLC9A1",5.400908991,5.672702792,5.447947829,5.543798315,5.489445771,5.464874069,5.425834481,5.202195303,5.624583125,5.529251898,5.277990078,5.567795892
23038,"WDTC1",5.435857977,5.856117176,5.954460694,5.808900257,5.939642035,5.747220848,5.775875008,5.885155426,5.792455973,5.91203082,5.771999135,5.705795852
84065,"TMEM222",4.589373233,4.916752235,4.924071087,5.019687997,5.064276804,4.76516176,4.546180889,4.802137348,4.60363739,4.668560381,4.625422039,4.783315308
644961,"ACTG1P20",1.152481851,1.617081831,0.634095713,1.210572138,1.320169895,1.025785221,1.134684705,0.603892262,0.908853745,0.959742543,0.45775111,0.550085585
84958,"SYTL1",2.793297705,3.140878703,2.876660716,3.471574096,3.22146227,2.868360096,2.54388573,2.592147737,3.290922076,3.171673001,2.700980622,2.775859779
9064,"MAP3K6",4.41563505,4.628963475,4.660548835,4.751952027,4.774809685,4.131902987,4.077978225,3.980432849,3.966785792,4.163336664,4.628387225,4.783315308
2827,"GPR3",1.40424083,1.9564675,1.749373918,2.548690063,2.429921611,1.576879929,1.605217023,1.172501038,1.621060711,1.03173619,2.429005615,2.265537353
10163,"WASF2",5.833842507,6.452235598,6.449649594,6.547071904,6.679612659,6.217231608,6.323603766,6.24773121,6.20525625,6.351571857,6.372941694,6.499998557
