,CX.5461_0.1_3,CX.5461_0.1_24,CX.5461_0.1_48,CX.5461_0.5_3,CX.5461_0.5_24,CX.5461_0.5_48,DOX_0.1_3,DOX_0.1_24,DOX_0.1_48,DOX_0.5_3,DOX_0.5_24,DOX_0.5_48
6774,-0.055814835,0.1581384,0.197327723,0.04672331,0.135566193,0.260400216,-0.033375377,0.465893088,0.225253409,0.135642737,0.683501649,0.591546973
284119,-0.040805879,-0.114540639,0.049541325,0.048122395,-0.02475719,0.11235993,0.009399324,0.02488047,-0.005104931,0.039299107,0.219904895,-0.047088615
535,0.069034791,0.145111402,0.200378848,0.024458714,0.129556782,0.220410408,0.030801175,0.585625751,0.500265906,0.001999886,0.341010133,0.456084017
4669,0.00397968,0.034992897,0.187730466,0.026493805,0.073223093,0.099560924,0.200316055,0.105686078,0.316571706,0.24512187,-0.000596548,0.212490818
3292,0.050214966,0.022526602,0.208608755,0.057836971,0.116673094,0.178591696,-0.037496147,-0.132890924,0.093997633,-0.493686274,-1.129905845,-0.671299873
80347,-0.039323699,0.074728749,0.127353763,-0.055607596,0.073526225,-0.049446886,0.038140262,0.11499839,0.122719889,0.011008008,-0.271353878,0.031537474
6945,-0.078739878,0.047672278,-0.003069486,-0.062023636,-0.000945202,0.004304373,0.040505102,-0.08265496,0.099322425,-0.207038531,-1.107423334,-0.430207257
29893,0.232847128,-0.758391043,-0.908035353,0.025872173,-0.885190399,-1.109329565,0.01080927,-0.736851396,-1.347096847,0.4114599,0.851510812,0.482403598
162427,0.033041514,0.095179471,0.134303137,0.014449817,0.097959007,0.079346797,0.052126148,0.346274687,0.207440173,0.111783593,1.151179953,1.041792032
7283,0.047872491,-0.223365087,-0.11269628,-0.001036242,-0.135462171,-0.267084012,0.100992651,-0.264361682,-0.04795245,0.129915976,-0.189685542,-0.074065524
27175,-0.057903017,-0.022167519,0.163181879,-0.075906208,0.032887336,-0.069790787,-0.066934239,-0.462661478,-0.256696117,0.046951567,-0.529309332,-0.873126842
79990,0.048879752,-0.08323015,0.079519236,0.07553317,0.001910608,0.069349563,-0.119113861,-0.621821428,-0.489068463,-0.381276883,-0.671614835,-0.483444024
2826,-0.370552208,-0.037894236,0.31438583,-0.241684053,-0.005781786,0.133157965,-0.150859543,-0.410531246,-0.20928766,-0.009447286,0.376436343,0.255939681
8506,-0.017159369,0.091343549,0.231949712,-0.025477949,-0.093689699,0.150816707,0.09013467,-0.413813147,-0.430908618,0.130547566,-0.60313284,-2.001075808
2145,0.01560759,0.12768002,0.121055364,-0.13917587,0.072389859,0.025573176,0.037486512,0.172398629,0.20950313,0.034414348,0.369459601,0.358209087
100190938,0.23782945,-0.134839323,0.102295818,0.338850854,-0.260539963,0.004047516,0.005397307,-0.962893677,-0.293316724,0.048788596,-1.346316766,-1.899078521
10266,0.038784864,-0.364065345,-0.74594879,0.133725989,0.256971443,-0.329402554,0.296972037,-0.88533647,-1.09182741,0.088362135,-1.2393883,-1.693657686
84313,-0.111880486,0.051735817,0.097466036,0.080291317,0.125017977,0.018688052,-0.057439752,0.33220499,0.551252303,0.125511902,0.076989619,0.450026133
65266,0.014356634,0.102532005,0.188857608,0.263590259,0.446456249,0.545772237,0.088656913,0.634904729,0.437895876,0.067500068,-0.558547088,0.028855957
28958,-0.123755333,-0.021025982,0.031295941,-0.03651553,0.288995582,-0.030900273,0.030384629,-0.239360151,0.019656933,0.113971072,-1.401237076,-1.085382989
8678,-0.062522474,0.044048607,0.076731223,0.020391722,0.068840692,0.147619217,0.007153355,0.317868424,0.35680734,0.104802042,0.849622301,0.990079743
10197,-0.044168985,0.006133637,0.005119552,0.063281545,0.028129938,0.025950274,0.045366525,0.047271954,0.02898897,0.057851524,0.073806925,0.092858084
314,0.258751351,-0.007351741,-0.086362954,0.053937369,-0.446838414,-0.824494676,0.156531202,0.696464142,0.664323599,0.210635355,1.900959738,2.138603973
100885850,0.089380552,-0.127620831,0.238412665,0.325622567,0.075072826,-0.090857582,-0.258671128,-0.335941868,-0.193564122,0.036826678,-1.382827797,-2.259157109
100885848,-0.070702576,-0.236437728,0.004866102,-0.11373427,0.098490719,-0.005337326,-0.15755662,-0.72020038,-0.162386662,0.154491921,-1.430568311,-1.762646647
146923,0.006249796,0.042981038,0.11081381,0.010207544,0.073395798,0.065864225,-0.098048558,-0.04116128,-0.001970837,-0.36152094,-0.469039872,-0.293577208
6155,-0.115442842,-0.113631679,-0.088647393,0.032413333,0.051053857,-0.145387061,0.025655845,-0.0503603,-0.016008518,0.218011868,0.179039084,-0.032596778
3430,-0.032021017,-0.193121873,0.179726807,-0.053213144,0.344873738,-0.020445077,0.072510241,-0.125280232,0.420647424,0.127875353,-0.644454921,-0.803568072
10493,-0.166014535,0.029942419,0.14822192,-0.068511982,-0.075534783,0.1593051,0.038423564,-0.00631175,0.209134163,0.062965772,-0.317445764,-0.208893274
8153,0.002659292,-0.14477385,-0.072732594,0.008153277,0.139969316,0.080124476,0.101581832,-0.581104893,0.498733717,0.009961003,-0.812976369,-0.072183361
672,0.087534766,-0.438310212,-0.542170038,0.094795784,-0.774800797,-0.745899487,-0.126254243,-1.222767053,-1.541303336,-0.117990066,-1.07373549,-1.120642369
10230,0.124295399,0.243653878,0.061297731,-0.009344106,-0.073918219,0.053063075,-0.118429416,0.276938163,0.214845513,0.135451057,-0.084420462,0.359202919
101929767,0.149966207,0.066405385,0.303913102,-0.051622471,0.318702859,0.103265302,-0.063915214,0.060505941,-0.078148998,0.202848698,0.215554765,-0.517554935
4077,-0.055935032,0.117888656,0.120557482,0.0167529,0.070803049,0.211847252,-0.02773869,0.073342503,0.201753318,0.028151868,0.074677386,0.163972109
113277,0.017809297,-0.009649381,0.118512993,0.202331914,0.132703156,-0.198610983,0.009456037,-0.491716266,-0.050686315,0.288875345,-0.518587574,-0.870358894
379,-0.018029324,-0.273245785,-0.258636375,-0.149048071,-0.03764261,-0.172049922,-0.260253367,-0.635514025,-0.32725799,-0.716292984,-0.340409571,-0.552198983
1659,-0.020695146,0.117512623,0.11562724,0.091384021,0.010488577,0.180792613,-0.068295485,0.106060231,0.181317781,-0.001986876,-0.014828642,0.40042626
2118,0.081773541,0.010841014,0.038888076,0.027934753,0.012514944,-0.00188234,0.055649716,0.854465157,0.81093135,-0.01724706,1.667620124,1.946824678
1845,-0.195053383,-0.018276397,0.070659754,-0.024972797,0.002916161,0.16611632,-0.127255133,-0.092328406,-0.11287185,0.061907588,-0.14917881,-0.483477426
4356,0.105039118,-0.228640526,-0.091250892,-0.211894474,-0.20234903,-0.264396616,-0.090060451,-1.512852639,-1.092709215,-0.21810885,-2.061660204,-2.060533727
4355,-0.140353209,-0.030356761,0.086481041,-0.138597365,-0.271665851,0.00030673,-0.107240893,-0.602674901,-0.260982916,0.072412141,-0.372123787,-0.868506554
162417,-0.393548347,0.082259296,0.482708237,-0.051900416,0.03161919,-0.160042478,-0.170117204,0.564457783,0.937861736,0.273171308,2.132733899,1.885672429
84336,-0.061939831,0.089379051,0.076100587,-0.029907738,0.033720738,0.175278018,0.183617154,0.137744227,0.25480639,0.203530606,-0.294229093,0.147005461
124801,-0.098575606,-0.150854046,-0.178784459,-0.102909944,-0.035848022,-0.089765221,-0.193346119,-0.221609291,-0.19445058,-0.35796629,-0.425209662,0.008833946
92579,0.084327803,0.000921557,0.123962553,0.044916705,0.150752282,0.024768926,0.152478694,0.26425099,0.348767389,0.155051965,0.149896087,-0.045997655
10014,-0.117916698,0.008676895,0.147781247,-0.085299512,-0.105331864,0.025809573,-0.052550298,-0.271923583,-0.042062576,-0.057280353,-0.210823838,0.131947068
105371789,-0.133529525,0.17583133,0.069577485,-0.071690555,-0.608154252,0.019762393,-0.121830523,-0.87202567,-0.085116878,-0.315361015,-1.838594679,-0.973925597
78995,0.147664746,-0.630790708,-0.687875583,0.160673947,-0.625719456,-0.981269059,0.132815771,-1.028492881,-1.523213353,0.098526675,-0.027832938,-0.386925104
92591,-0.017566109,0.003788011,0.477154158,-0.198493688,-0.173795619,0.113839403,-0.05080326,-0.1625491,-0.170475003,0.085567158,-0.349772495,-0.680490084
339201,0.032169596,-0.085702045,0.156155158,-0.038093112,0.070871036,-0.188082113,0.067888474,0.602409829,0.520135317,0.197956472,0.808065559,0.544008253
79089,0.064987315,0.06621489,0.213126729,0.010804229,0.110525431,0.078292168,0.027876928,0.241729744,0.27532914,0.005074995,0.193161465,0.478644628
56970,-0.142151802,0.011724777,0.03923789,-0.068093239,-0.099121762,0.045494768,-0.065788604,0.05022677,0.134980483,-0.180671578,-0.372381579,0.065181112
7343,0.022027633,-0.003684272,0.050263602,0.138051732,-0.1132426,0.031890888,-0.00983725,-0.002826875,-0.154741756,0.38402361,1.236625264,0.668460108
101926996,0.149597365,-0.10977537,0.219386001,0.227070783,-0.233096224,-0.138916424,0.321312922,0.043765128,0.670915118,0.128121275,-0.27458304,0.21587638
10900,0.160251901,-0.117966177,0.249356123,-0.243062974,-0.086519931,0.304629004,0.369829897,-0.225075894,-0.465436172,0.394604668,0.809756119,0.236666675
51629,-0.098266387,-0.019630336,0.047227257,-0.029098419,-0.020188418,-0.065997165,0.029194627,-0.074224691,-0.064828669,0.216354933,0.61589498,0.342355915
2896,0.152617269,0.081759711,0.309412666,0.044720574,0.196648745,0.217815664,0.195828644,0.450707271,0.532351954,0.25032825,0.894020167,1.123533704
284069,-0.062852042,-0.173712593,-0.125504892,-0.105137925,-0.233069349,-0.128490441,0.170380482,-0.326497454,-0.214969569,-0.030202357,-0.421991534,-0.418252094
23131,0.136420331,0.07537534,0.085957106,0.040456718,-0.040602859,0.087486388,-0.093087501,0.005279714,0.037363543,-0.070283683,-0.268512665,-0.275770373
2535,-0.019644796,-0.041592247,0.094993876,-0.111972603,0.024185092,-0.04100095,-0.02126912,-0.488469193,-0.149905223,-0.563829416,-1.740357998,-1.886234122
284071,0.036925705,0.246772519,-0.146501384,0.11079182,0.264302706,-0.095815676,0.016983735,0.92457133,0.223008264,-0.085970687,1.220531084,1.075522483
124808,0.002426118,0.080830711,0.00533958,0.08726023,0.084844914,0.187100302,0.009897577,0.277270783,0.272135074,0.011414036,-0.160852384,-0.095035752
80174,0.056896751,-0.243469225,-0.127231912,-0.086556615,-0.201515405,-0.374474164,0.002345829,-0.380905169,-0.451487044,0.117135849,0.43595373,-0.128739245
4185,0.081228021,-0.05582478,0.107703349,0.01633324,-0.08174701,-0.117386631,0.008739491,-0.549819245,-0.762656453,0.255742601,0.19204777,-0.729138805
10052,0.217602232,-0.038497929,-0.05327727,0.062655566,0.044132875,0.00387156,-0.047716137,-0.176910501,-0.111903984,-0.37655899,-0.703607171,-0.957305435
9343,-0.0333892,0.013918885,0.021068764,0.012185579,-0.002142904,0.05950363,-0.013418091,0.063636346,0.103593656,0.092873218,0.267479205,0.404159973
388389,-0.12066961,-0.044533908,-0.198726253,0.062421521,-0.056678799,0.277737161,-0.259165819,0.225937096,-0.251679264,-0.092753174,1.115685064,1.620088072
2670,-0.228880289,0.069647819,0.330387581,-0.037577621,-0.053602888,-0.057920192,-0.040556437,-0.424841113,-0.069854071,0.187905014,-1.154486386,-1.679963575
146909,0.133063709,-2.062844812,-2.922165467,-0.096180802,-2.511757756,-4.644520561,-0.211263292,-3.385691456,-5.846779483,-0.465520507,-2.036848489,-3.496507312
10882,-0.062810916,-0.169536265,-0.27612759,-0.426133327,-0.658903328,-1.410390099,0.199080265,-0.564847991,-0.766679602,0.014357883,2.872922946,2.441849427
79877,-0.065207997,0.054148697,0.212579905,0.018863877,0.170890042,0.189916824,-0.069013669,0.168175464,0.141210627,0.012674182,0.049326623,-0.115933786
4836,-0.027485192,0.002692699,0.037123988,-0.029625217,0.041779783,0.038056387,-0.038238011,-0.10624147,0.048648374,-0.051802865,-0.831038092,-0.264230378
113026,-0.084155875,0.123096374,0.205814106,0.04907286,0.158803028,0.279179229,0.028781769,-0.339982055,-0.436048104,0.04994038,0.461372656,0.111579254
79777,0.164451648,0.375998752,0.326593402,-0.0080787,0.178835068,0.14863964,-0.012959634,0.191044393,0.333999468,0.133850288,0.316199779,0.168556716
10614,0.129747073,0.166595728,0.208252079,0.219357998,0.124441867,0.178294623,0.108807519,0.199516781,0.13861302,0.520300221,1.685592139,1.680282003
124790,0.05083265,0.252593643,0.150508229,-0.061084122,0.193460182,0.198821869,-0.063548399,0.354657791,0.337137769,-0.075475863,0.361882263,0.6098466
752,0.070983715,0.21454222,0.221502305,0.246735844,0.377694505,0.252925334,-0.179922541,0.540826186,0.063980402,0.27501052,1.296993723,1.144063085
9020,0.117083984,0.248384883,0.150618343,-0.167832483,0.189279407,0.026116458,-0.222839603,-0.099788533,-0.459314763,-0.515756379,0.333823417,0.117948414
201176,-0.113052645,0.0226588,0.090961241,-0.113033015,-0.181498336,-0.140334391,-0.03259989,0.081176318,0.046434303,-0.075614949,0.48540711,0.910047091
9842,-0.076349504,0.158725776,0.25173024,0.058758098,0.063841894,0.2140563,0.027733897,0.559027259,0.57423082,-0.229242981,0.56535069,0.611159909
55073,0.028599049,-0.155416741,-0.230330492,0.043706332,-0.404139658,-0.149632169,-0.022909258,-0.203997531,-0.330913415,-0.136433089,-0.084316528,-0.210901521
401884,0.059198364,0.119627195,-0.070883881,0.004353943,-0.049173723,0.030426681,-0.025503023,0.163387287,0.11433651,-0.151841945,-0.290604747,-0.055881069
147081,0.323450847,0.108804264,0.20674196,0.16000256,0.190628583,0.116919896,-0.20246256,0.141687991,0.189742115,-0.194998174,-0.283819867,-0.265583566
4137,-0.523471788,0.263073955,0.405052412,-0.15525319,-0.493895974,-0.073045031,-0.195361238,1.043397205,1.464186583,0.281692745,0.793528656,0.55871005
284058,0.028985505,0.03852269,0.062261248,-0.082892075,-0.133978851,0.064595692,-0.16120476,-0.040189326,0.024945449,-0.381871547,0.323871297,0.45913942
9884,0.149955507,0.222773224,0.039708706,0.052560918,-0.001429391,0.046725049,0.063788548,0.230877905,0.133049395,-0.043496163,0.019986769,0.131324064
100506084,0.037925658,0.005783935,-0.04290825,0.263432107,0.390041544,0.111128848,-0.127428596,-0.043565429,-0.237481984,0.096116056,0.168764983,-0.041529067
728806,-0.297425076,0.113255994,0.102605306,0.088805668,-0.104043963,0.301411091,-0.16301741,0.447356731,0.350639268,0.152855824,0.614128326,0.799588321
51326,-0.006671277,0.094900821,-0.055981853,-0.063225511,-0.0264574,0.040770862,-0.028836268,-0.136606669,-0.167608634,-0.160026715,-0.341092949,-0.336032841
474170,0.152561603,0.01380198,0.118265166,-0.137420892,-0.02273512,0.011317599,0.016010754,0.171209141,0.209272405,0.078634598,0.040026163,0.073968167
4905,0.010010796,0.121761803,0.091695487,-0.02724536,0.166944261,0.20526292,-0.000412097,0.429619776,0.464569294,-0.042274757,0.643311162,0.777517281
7473,0.1918841,-0.024578423,-0.256632071,0.178022362,-0.001280628,-0.136553167,-0.03182366,0.37142784,0.146604271,-0.118453787,2.004018415,1.513118976
9570,-0.03103377,-0.037709787,0.037224547,0.054506655,0.058751714,0.10619799,0.054515844,-0.039292381,0.00499861,0.059956148,-0.138901983,-0.119323279
996,0.005621577,-0.087900978,-0.271140182,-0.075598546,-0.176497254,-0.194279829,-0.068212806,-0.375557662,-0.42877402,-0.204263389,-0.935734884,-0.745814005
4635,-0.141375155,-0.198938432,-0.005441236,0.014945698,0.069095293,-0.046389799,-0.026975199,-0.431236185,-0.412167674,0.252377204,-0.209934594,-1.631848684
3690,0.058272755,-0.034887274,0.137535956,0.028640314,-0.227148659,0.294511935,0.070374879,-0.458639727,-0.150336923,-0.004489647,-1.082033001,-1.519127245
102724508,0.047779233,0.268396428,0.591877305,-0.01597581,-0.116643138,0.330964516,0.068788588,-0.089481555,-0.511015618,-0.076277185,-1.193184392,-1.677454015
124989,0.413846954,0.158547082,0.370530064,-0.165139764,-0.046816277,0.067684172,-0.017754072,-0.02204129,-0.073540776,-0.1999786,-0.481367565,-1.089815672
653479,-0.062132382,-0.077836747,0.022683663,-0.066570458,0.111170107,0.255180196,0.014320852,-0.120848828,-0.223081849,0.075767363,-0.286370279,-0.202872273
9520,0.065192797,0.123327682,0.066919115,0.061592738,0.034230991,0.14892781,-0.047065157,0.219918515,0.061259009,0.119061729,0.565964936,0.305530901
3837,0.042152518,-0.095550042,-0.138524437,0.067120154,-0.22228675,-0.105112456,-0.008088918,-0.472939554,-0.331482372,0.057022761,-0.90369099,-0.977466382
9755,0.006166717,0.077272674,0.24055925,-0.026729796,0.019651814,0.097179764,0.038389373,-0.058673941,0.251794854,-0.020006346,0.204306423,0.418587929
114881,0.08581629,0.024081992,0.206197919,-0.05755357,0.011769326,-0.042098735,0.004929022,-0.063471953,0.174183399,-0.577977757,-1.155567725,-1.202239757
124995,-0.03637277,0.095000171,0.103651611,-0.070989898,0.052824603,0.030402424,0.03496565,0.131263145,0.268616257,0.106339603,0.262182768,0.277770368
90507,0.054963962,0.038214874,0.202824009,0.013634985,0.059306461,0.079478859,0.148073597,-0.120727309,0.124834563,0.129785561,-1.06023262,-0.91413593
80320,0.113406589,0.18592052,0.235219635,0.334747995,0.14766232,0.227688422,-0.185830635,0.505314098,-0.901827486,-0.348326309,1.881491298,1.412501783
102724532,0.076293201,0.052999722,-0.011138793,0.067064323,0.34927462,0.016447803,0.107737912,0.227134585,0.236236899,0.193813037,0.591635687,-0.25372871
6668,-0.072259193,-0.010327314,0.063637542,-0.107203865,0.073296361,0.037344415,-0.076395315,0.091781881,0.123465775,0.030406599,0.678545303,0.823703417
55163,-0.174216487,-0.104283102,-0.059310726,-0.033452412,0.056221499,0.08181716,-0.009718856,0.768800631,0.56778396,0.203081092,1.609651068,1.5327957
80279,0.031898086,0.046695796,0.151795678,-0.009254804,0.023091148,0.093482152,0.170964619,0.292687047,0.56957672,0.237615197,0.400597376,0.74227951
51226,0.029383714,-0.025936497,0.068715102,0.102450147,0.196970003,0.083834047,0.030177683,-0.131334224,-0.290819712,0.263673853,0.093612087,-0.59275083
4779,0.036214962,0.112749441,0.172533537,0.022268063,0.089023188,0.193898781,0.09040863,0.058227791,0.044099166,0.109782141,0.296490038,0.093144261
10951,-0.038960371,-0.244412156,-0.262346238,-0.03141746,-0.150525183,-0.202156273,-0.037389101,-0.432203635,-0.258151719,0.010148871,-0.448960569,-0.212656485
29916,-0.090305329,-0.020060154,0.108190238,0.022800871,0.010278644,0.048466326,0.035661711,0.158857288,0.198399019,0.035762305,-0.136404453,0.283664886
3212,-0.00528091,0.030971704,0.296229192,-0.124689283,0.203915312,0.063433862,-0.182733029,-0.417336204,-0.154275905,-0.815552092,-0.47045394,-0.364854231
100874362,0.144647966,0.326176896,0.317431763,-0.164948382,0.045567949,0.28382092,0.146655991,0.46170662,0.213134861,0.21987807,0.778280869,0.432295076
3213,0.058732611,0.088519934,0.325816249,-0.101535634,0.127292199,0.055088989,-0.075406533,-0.34801551,-0.0748003,-0.260506116,-0.404296945,-0.659414929
3214,-0.08873268,0.091624895,0.154504706,-0.10235735,0.130118622,0.024254303,0.014040137,-0.378057999,0.014310709,-0.214453689,-0.358192132,-0.064984123
10241,0.011057049,-0.095697033,-0.115063035,0.040882066,-0.028935036,-0.189102287,-0.028146126,-0.546041238,-0.464796159,0.058532928,-1.130696963,-1.011856957
516,-0.073931351,0.018654843,0.061678715,0.001194151,0.161668482,-0.055760873,-0.020244119,-0.264501399,-0.135809951,0.240817012,-0.620345755,-1.16656169
65264,-0.05068625,-0.015457491,0.107307509,0.088132627,0.083153497,0.20980689,0.0273046,0.372793341,0.324598682,0.105542059,0.341582339,0.71020536
11267,0.010722838,-0.063406541,0.018658541,0.036138512,0.135422631,-0.058571237,0.100650345,-0.058364133,-0.009322301,0.127156665,-0.240257216,-0.177706007
10642,0.014524027,-0.070484025,-0.092841723,-0.042945036,-0.2338619,-0.079632803,-0.160947306,-0.569533025,-0.469643042,-0.235097802,-0.464737972,-0.419390553
22834,0.0308364,-0.008618937,-0.035276433,0.055028263,-0.054515829,0.019839785,-0.229580523,-0.209557565,-0.187423792,-0.244904883,-0.080349009,-0.223673033
5245,-0.051089473,0.00485677,0.06906702,0.061775032,0.056054912,-0.080559221,0.013134578,-0.168368119,-0.07610655,0.193590193,-0.19520052,-0.230001304
4804,0.067367081,-0.342224202,-0.768272025,0.177372645,-0.145368119,-0.619411756,0.225793767,-0.427868286,-0.507748534,0.096694796,0.237364366,-0.297376923
11248,0.042165622,-0.075119606,-0.003677192,0.092091129,-0.176245027,-0.013990047,-0.116864009,-0.198900249,0.27128571,0.063387199,-0.923558123,-1.205971967
8405,-0.011238104,-0.047408307,-0.010649982,-0.013140916,-0.024512147,0.038892376,-0.199661286,-0.325022056,-0.129384448,-0.369204295,-1.833277486,-0.983566779
10237,0.050923746,-0.026093024,0.030747912,0.015996229,0.192884469,-0.031427775,0.062367011,0.040697591,0.158848332,0.108017561,-0.517215235,-0.516629042
81558,-0.211716274,0.008340267,0.039914857,0.098039312,0.14765641,0.085549655,-0.017221824,0.510221931,0.48489456,0.695886801,1.5616905,1.661073309
11143,-0.078392549,-0.044409498,-0.046857668,-0.018224234,-0.061328923,-0.049259659,-0.243840524,-0.577039758,-0.319864435,-0.440337285,-1.143600041,-0.634333493
284080,0.258266772,0.099125763,0.324754558,0.075872619,0.277393274,0.380633074,0.135883217,1.759739143,1.575841146,0.209811403,3.202647409,2.7799073
3675,0.091069396,0.219235408,0.225476775,0.07394357,0.298941221,0.372348386,0.151036156,0.762965959,0.713412763,-0.037370564,0.219001586,0.168173499
5164,-0.078147004,-0.048994023,0.129614747,-0.041288549,-0.035323372,-0.029006775,-0.075837309,-0.464878666,-0.141219984,0.060213037,-1.211399168,-1.037076806
201191,-0.062894149,-0.06685244,-0.004369994,-0.231626606,0.061930592,0.10875618,-0.194853388,-0.344974406,-0.004994159,-0.222249681,-0.244135453,-0.923998702
84687,0.008541013,-0.00167908,0.071218449,0.053477659,-0.072777854,0.127675223,-0.043463485,0.152831789,0.114236244,-0.19282613,0.342574446,0.403268774
6442,0.08180695,0.074896355,0.194528817,-0.07335195,0.067942292,-0.171339104,0.071719461,-0.913981112,-1.02434721,0.223269824,-0.691475384,-1.85639419
1277,0.049347127,-0.17783293,0.280016094,0.009142543,0.196517741,0.23317373,0.409303168,0.308752139,-0.174017846,0.044621313,-0.599252354,-1.350627145
64132,0.07445183,0.085939121,0.209621653,0.09651261,-0.02068556,0.10437585,0.163131842,-0.16491751,0.175783469,5.11E-06,-1.147550869,-0.87056136
51264,-0.077835007,-0.015754502,0.056996136,-0.049611681,0.101623632,-0.085756554,-0.053715397,0.120793898,0.115576746,-0.043409742,-1.115099755,-0.313204816
146956,0.027278861,-0.767021867,-1.387560122,-0.027878223,-0.825793244,-1.704850557,-0.006338364,-1.068777147,-1.817066033,0.080287024,0.166761509,-0.534533974
55379,-0.07270244,-0.020850236,-0.046873787,0.039627363,-0.041998094,0.011803278,0.037490157,0.066925147,0.066111463,0.093381172,-0.122716593,0.06569221
80221,0.157228064,0.157906754,0.167120247,0.041537321,0.082322319,0.007312098,0.143427797,-0.262766641,-0.350381941,0.185003725,-0.325349536,-1.183111184
55316,-0.135721585,-0.098971339,-0.034631269,-0.176435578,-0.105059884,-0.093258121,-0.069128443,-0.767734878,-0.178883208,-0.188434071,-1.868787357,-1.3376504
55040,-0.263701584,0.16531849,0.127432982,-0.053325244,0.045234857,-0.019412401,-0.160714333,-0.568229217,-0.658109508,-0.151924485,-1.321432894,-1.444729678
64847,0.103335748,0.037286386,0.15792171,-0.043247182,0.037376646,0.03356263,0.072141508,-0.240459086,-0.110496999,0.118715644,-0.285836026,-0.581241117
8913,0.098823747,-0.140697731,-0.022000333,0.020287597,-0.263486716,-0.37321729,-0.090838406,-1.563067863,-1.845179223,0.175538837,0.515092545,-0.257614001
8714,-0.026450705,0.058988461,-0.017724211,0.119743686,0.661473789,0.598207684,0.048572787,0.940893732,1.251727808,0.222465801,2.152352948,2.444273793
91369,-0.087686562,-0.073899068,-0.029797102,-0.003988091,-0.044620153,0.026895972,-0.094155176,0.075410021,0.058038213,-0.119588938,0.18109863,0.296095654
51747,0.218798253,0.008483408,0.098927404,-0.00623124,0.103326037,-0.085902148,0.155083713,-0.095795268,-0.129776524,0.02710317,-0.642377393,-0.68110691
10140,0.116314395,0.163475512,0.082916819,0.215393039,0.28513956,0.21833499,0.387713734,0.275976465,0.255893982,-0.716267219,-0.358497615,0.105966024
400604,0.176672618,0.429382745,0.244622003,0.27703242,0.506353189,0.304908821,-0.068100742,0.711463772,0.216622869,-0.081429671,1.30415897,1.449919963
9043,-0.060167545,0.054466089,-0.074576021,-0.00326573,-0.18332176,0.064125171,-0.065515582,0.170903491,-0.081600626,-0.059704556,0.357209128,0.256231431
4830,-0.044382497,-0.277830403,-0.23183827,0.071089868,0.06582027,-0.187433502,0.163613793,-0.000363117,-0.04068554,0.15649816,-0.314647585,0.047855408
4831,-0.135191391,-0.096658972,0.117214361,0.122334657,-0.109875517,-0.207822304,0.069340683,-0.695913817,-0.867581402,0.25995761,-0.406806723,-1.216230422
54799,-0.016010379,0.146250646,-0.00826384,-0.015609554,0.043725956,0.071334601,0.01869834,0.090205014,0.128268439,0.082995517,0.584659136,0.666098403
51096,0.033805008,-0.124757881,-0.301807282,0.044499589,0.061957781,-0.185264961,0.013140917,-0.247307899,-0.484188219,-0.242689429,-0.955536705,-0.231880331
10040,-0.015649395,-0.206869558,-0.157609355,0.037620476,-0.147592839,-0.10219293,-0.04702385,-0.476092475,-0.472601352,-0.052137695,-1.062584764,-1.1760644
1353,-0.02771406,0.027759799,-0.017591239,-0.029396092,-0.024968855,-0.025072841,0.015002687,0.164004797,0.131176188,0.043024357,0.316796744,0.387708866
252983,-0.068213562,0.025250692,-0.014867174,-0.030887706,0.01436302,0.088590022,-0.108654106,-0.049333578,-0.095649433,0.153836715,0.597785347,0.394775868
